"forecast_id";"forecast_generated_date";"forecast_date";"forecast_horizon_days";"service_period";"menu_item_id";"menu_variant_id";"menu_item_name";"portion_size";"category";"baseline_portions";"predicted_portions";"lower_bound_portions";"upper_bound_portions";"forecast_confidence_pct";"confirmed_reservation_covers";"weather_condition";"special_occasion";"event_types";"key_demand_drivers";"predicted_revenue_aud";"model_version";"is_synthetic"
"FC-001481";"2026-08-01";"2026-08-10";"9";"Lunch";"MI-051";"MI-051-STANDARD";"Still Water";"Standard";"Drinks";"22.286";"22.286";"17.829";"26.743";"80.8";"22";"Rain";"None";"None";"Weekday | Rain";"66.86";"misecast-menu-v2.0";"true"
"FC-001482";"2026-08-01";"2026-08-10";"9";"Lunch";"MI-052";"MI-052-STANDARD";"Yuzu Ginger Cha";"Standard";"Drinks";"11.464";"11.464";"9.171";"13.757";"80.8";"22";"Rain";"None";"None";"Weekday | Rain";"51.59";"misecast-menu-v2.0";"true"
"FC-001483";"2026-08-01";"2026-08-10";"9";"Lunch";"MI-053";"MI-053-STANDARD";"Avocado";"Standard";"Add-ons / Modifiers";"1.464";"1.464";"1.171";"1.757";"80.8";"22";"Rain";"None";"None";"Weekday | Rain";"2.93";"misecast-menu-v2.0";"true"
"FC-001484";"2026-08-01";"2026-08-10";"9";"Lunch";"MI-054";"MI-054-STANDARD";"63 deg egg";"Standard";"Add-ons / Modifiers";"2";"2";"1.6";"2.4";"80.8";"22";"Rain";"None";"None";"Weekday | Rain";"5";"misecast-menu-v2.0";"true"
"FC-001485";"2026-08-01";"2026-08-10";"9";"Lunch";"MI-055";"MI-055-STANDARD";"Extra Salad";"Standard";"Add-ons / Modifiers";"2.107";"2.107";"1.686";"2.528";"80.8";"22";"Rain";"None";"None";"Weekday | Rain";"4.21";"misecast-menu-v2.0";"true"
"FC-001486";"2026-08-01";"2026-08-10";"9";"Lunch";"MI-056";"MI-056-STANDARD";"Standard topping (kimchi, corn, edamame, nori, etc.)";"Standard";"Add-ons / Modifiers";"1.107";"1.107";"0.886";"1.328";"80.8";"22";"Rain";"None";"None";"Weekday | Rain";"0.55";"misecast-menu-v2.0";"true"
"FC-001487";"2026-08-01";"2026-08-10";"9";"Lunch";"MI-057";"MI-057-STANDARD";"Extra Sauce (any)";"Standard";"Add-ons / Modifiers";"1";"1";"0.8";"1.2";"80.8";"22";"Rain";"None";"None";"Weekday | Rain";"1.5";"misecast-menu-v2.0";"true"
"FC-001488";"2026-08-01";"2026-08-10";"9";"Lunch";"MI-058";"MI-058-STANDARD";"Extra Sous-vide / Seared Chicken";"Standard";"Add-ons / Modifiers";"2.964";"2.964";"2.371";"3.557";"80.8";"22";"Rain";"None";"None";"Weekday | Rain";"11.86";"misecast-menu-v2.0";"true"
"FC-001489";"2026-08-01";"2026-08-10";"9";"Lunch";"MI-059";"MI-059-STANDARD";"Extra Pan Seared Tofu";"Standard";"Add-ons / Modifiers";"2.357";"2.357";"1.886";"2.828";"80.8";"22";"Rain";"None";"None";"Weekday | Rain";"9.43";"misecast-menu-v2.0";"true"
"FC-001490";"2026-08-01";"2026-08-10";"9";"Lunch";"MI-060";"MI-060-STANDARD";"Extra Eggplant";"Standard";"Add-ons / Modifiers";"3.607";"3.607";"2.886";"4.328";"80.8";"22";"Rain";"None";"None";"Weekday | Rain";"14.43";"misecast-menu-v2.0";"true"
"FC-001491";"2026-08-01";"2026-08-10";"9";"Lunch";"MI-061";"MI-061-STANDARD";"Extra Falafels";"Standard";"Add-ons / Modifiers";"4.571";"4.571";"3.657";"5.485";"80.8";"22";"Rain";"None";"None";"Weekday | Rain";"22.85";"misecast-menu-v2.0";"true"
"FC-001492";"2026-08-01";"2026-08-10";"9";"Lunch";"MI-062";"MI-062-STANDARD";"Extra Karaage Chicken";"Standard";"Add-ons / Modifiers";"3.607";"3.607";"2.886";"4.328";"80.8";"22";"Rain";"None";"None";"Weekday | Rain";"18.04";"misecast-menu-v2.0";"true"
"FC-001493";"2026-08-01";"2026-08-10";"9";"Lunch";"MI-063";"MI-063-STANDARD";"Extra Tiger Prawns";"Standard";"Add-ons / Modifiers";"2.5";"2.5";"2";"3";"80.8";"22";"Rain";"None";"None";"Weekday | Rain";"12.5";"misecast-menu-v2.0";"true"
"FC-001494";"2026-08-01";"2026-08-10";"9";"Lunch";"MI-064";"MI-064-STANDARD";"Extra Aburi / Sashimi Salmon";"Standard";"Add-ons / Modifiers";"2.5";"2.5";"2";"3";"80.8";"22";"Rain";"None";"None";"Weekday | Rain";"15";"misecast-menu-v2.0";"true"
"FC-001495";"2026-08-01";"2026-08-10";"9";"Lunch";"MI-065";"MI-065-STANDARD";"Extra Sashimi Tuna";"Standard";"Add-ons / Modifiers";"2.286";"2.286";"1.829";"2.743";"80.8";"22";"Rain";"None";"None";"Weekday | Rain";"13.72";"misecast-menu-v2.0";"true"
"FC-001496";"2026-08-01";"2026-08-10";"9";"Lunch";"MI-066";"MI-066-STANDARD";"Extra Wagyu";"Standard";"Add-ons / Modifiers";"2.071";"2.071";"1.657";"2.485";"80.8";"22";"Rain";"None";"None";"Weekday | Rain";"12.43";"misecast-menu-v2.0";"true"
"FC-001497";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-001";"MI-001-SMALL";"Chicken Teriyaki Bowl - Small";"Small";"Signature Nosh Bowls";"9.393";"9.393";"7.514";"11.272";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"139.96";"misecast-menu-v2.0";"true"
"FC-001498";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-001";"MI-001-LARGE";"Chicken Teriyaki Bowl - Large";"Large";"Signature Nosh Bowls";"9.5";"9.5";"7.6";"11.4";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"170.05";"misecast-menu-v2.0";"true"
"FC-001499";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-002";"MI-002-SMALL";"Tofu Teriyaki Bowl - Small";"Small";"Signature Nosh Bowls";"9.071";"9.071";"7.257";"10.885";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"135.16";"misecast-menu-v2.0";"true"
"FC-001500";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-002";"MI-002-LARGE";"Tofu Teriyaki Bowl - Large";"Large";"Signature Nosh Bowls";"9.25";"9.25";"7.4";"11.1";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"165.58";"misecast-menu-v2.0";"true"
"FC-001501";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-003";"MI-003-SMALL";"Miso Eggplant Bowl - Small";"Small";"Signature Nosh Bowls";"9.429";"9.429";"7.543";"11.315";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"149.92";"misecast-menu-v2.0";"true"
"FC-001502";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-003";"MI-003-LARGE";"Miso Eggplant Bowl - Large";"Large";"Signature Nosh Bowls";"9.5";"9.5";"7.6";"11.4";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"179.55";"misecast-menu-v2.0";"true"
"FC-001503";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-004";"MI-004-SMALL";"Miso Falalalafel - Small";"Small";"Signature Nosh Bowls";"10.964";"10.964";"8.771";"13.157";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"174.33";"misecast-menu-v2.0";"true"
"FC-001504";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-004";"MI-004-LARGE";"Miso Falalalafel - Large";"Large";"Signature Nosh Bowls";"10.964";"10.964";"8.771";"13.157";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"207.22";"misecast-menu-v2.0";"true"
"FC-001505";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-005";"MI-005-SMALL";"Sashimi Bowl - Small";"Small";"Signature Nosh Bowls";"10.357";"10.357";"8.286";"12.428";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"185.39";"misecast-menu-v2.0";"true"
"FC-001506";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-005";"MI-005-LARGE";"Sashimi Bowl - Large";"Large";"Signature Nosh Bowls";"10.143";"10.143";"8.114";"12.172";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"211.99";"misecast-menu-v2.0";"true"
"FC-001507";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-006";"MI-006-SMALL";"Poke Bowl - Small";"Small";"Signature Nosh Bowls";"9.143";"9.143";"7.314";"10.972";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"154.52";"misecast-menu-v2.0";"true"
"FC-001508";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-006";"MI-006-LARGE";"Poke Bowl - Large";"Large";"Signature Nosh Bowls";"9.286";"9.286";"7.429";"11.143";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"184.79";"misecast-menu-v2.0";"true"
"FC-001509";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-007";"MI-007-SMALL";"Wagyu Beef Bowl - Small";"Small";"Signature Nosh Bowls";"9.643";"9.643";"7.714";"11.572";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"172.61";"misecast-menu-v2.0";"true"
"FC-001510";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-007";"MI-007-LARGE";"Wagyu Beef Bowl - Large";"Large";"Signature Nosh Bowls";"9.75";"9.75";"7.8";"11.7";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"203.77";"misecast-menu-v2.0";"true"
"FC-001511";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-008";"MI-008-SMALL";"Karaage Chicken Bowl - Small";"Small";"Signature Nosh Bowls";"9.25";"9.25";"7.4";"11.1";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"156.32";"misecast-menu-v2.0";"true"
"FC-001512";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-008";"MI-008-LARGE";"Karaage Chicken Bowl - Large";"Large";"Signature Nosh Bowls";"9.5";"9.5";"7.6";"11.4";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"189.05";"misecast-menu-v2.0";"true"
"FC-001513";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-009";"MI-009-SMALL";"Power Meal - Small";"Small";"Signature Nosh Bowls";"10.321";"10.321";"8.257";"12.385";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"195.07";"misecast-menu-v2.0";"true"
"FC-001514";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-009";"MI-009-LARGE";"Power Meal - Large";"Large";"Signature Nosh Bowls";"10.536";"10.536";"8.429";"12.643";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"230.74";"misecast-menu-v2.0";"true"
"FC-001515";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-010";"MI-010-SMALL";"Salmon Yuzu Bowl - Small";"Small";"Signature Nosh Bowls";"9.929";"9.929";"7.943";"11.915";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"177.73";"misecast-menu-v2.0";"true"
"FC-001516";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-010";"MI-010-LARGE";"Salmon Yuzu Bowl - Large";"Large";"Signature Nosh Bowls";"10.071";"10.071";"8.057";"12.085";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"210.48";"misecast-menu-v2.0";"true"
"FC-001517";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-011";"MI-011-STANDARD";"Karaage Bento";"Standard";"Protein Bento";"16.75";"16.75";"13.4";"20.1";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"232.83";"misecast-menu-v2.0";"true"
"FC-001518";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-012";"MI-012-STANDARD";"Salmon Aburi Bento";"Standard";"Protein Bento";"15.857";"15.857";"12.686";"19.028";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"236.27";"misecast-menu-v2.0";"true"
"FC-001519";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-013";"MI-013-STANDARD";"Tofu Bento";"Standard";"Protein Bento";"15.821";"15.821";"12.657";"18.985";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"204.09";"misecast-menu-v2.0";"true"
"FC-001520";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-014";"MI-014-SMALL";"Create Your Own - Sous-vide Chicken - Small";"Small";"Create Your Own Bowl";"8.821";"8.821";"7.057";"10.585";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"140.25";"misecast-menu-v2.0";"true"
"FC-001521";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-014";"MI-014-LARGE";"Create Your Own - Sous-vide Chicken - Large";"Large";"Create Your Own Bowl";"8.643";"8.643";"6.914";"10.372";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"163.35";"misecast-menu-v2.0";"true"
"FC-001522";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-015";"MI-015-SMALL";"Create Your Own - Seared Chicken - Small";"Small";"Create Your Own Bowl";"8.821";"8.821";"7.057";"10.585";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"140.25";"misecast-menu-v2.0";"true"
"FC-001523";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-015";"MI-015-LARGE";"Create Your Own - Seared Chicken - Large";"Large";"Create Your Own Bowl";"8.893";"8.893";"7.114";"10.672";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"168.08";"misecast-menu-v2.0";"true"
"FC-001524";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-016";"MI-016-SMALL";"Create Your Own - Pan-seared Tofu - Small";"Small";"Create Your Own Bowl";"8.464";"8.464";"6.771";"10.157";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"134.58";"misecast-menu-v2.0";"true"
"FC-001525";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-016";"MI-016-LARGE";"Create Your Own - Pan-seared Tofu - Large";"Large";"Create Your Own Bowl";"8.393";"8.393";"6.714";"10.072";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"158.63";"misecast-menu-v2.0";"true"
"FC-001526";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-017";"MI-017-SMALL";"Create Your Own - Crispy Eggplant - Small";"Small";"Create Your Own Bowl";"9.643";"9.643";"7.714";"11.572";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"162.97";"misecast-menu-v2.0";"true"
"FC-001527";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-017";"MI-017-LARGE";"Create Your Own - Crispy Eggplant - Large";"Large";"Create Your Own Bowl";"9.643";"9.643";"7.714";"11.572";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"191.9";"misecast-menu-v2.0";"true"
"FC-001528";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-018";"MI-018-SMALL";"Create Your Own - Miso Beet Falafel - Small";"Small";"Create Your Own Bowl";"9.607";"9.607";"7.686";"11.528";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"162.36";"misecast-menu-v2.0";"true"
"FC-001529";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-018";"MI-018-LARGE";"Create Your Own - Miso Beet Falafel - Large";"Large";"Create Your Own Bowl";"9.571";"9.571";"7.657";"11.485";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"190.46";"misecast-menu-v2.0";"true"
"FC-001530";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-019";"MI-019-SMALL";"Create Your Own - Tiger Prawns - Small";"Small";"Create Your Own Bowl";"8.643";"8.643";"6.914";"10.372";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"146.07";"misecast-menu-v2.0";"true"
"FC-001531";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-019";"MI-019-LARGE";"Create Your Own - Tiger Prawns - Large";"Large";"Create Your Own Bowl";"8.714";"8.714";"6.971";"10.457";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"173.41";"misecast-menu-v2.0";"true"
"FC-001532";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-020";"MI-020-SMALL";"Create Your Own - Karaage Chicken - Small";"Small";"Create Your Own Bowl";"9.143";"9.143";"7.314";"10.972";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"163.66";"misecast-menu-v2.0";"true"
"FC-001533";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-020";"MI-020-LARGE";"Create Your Own - Karaage Chicken - Large";"Large";"Create Your Own Bowl";"9.429";"9.429";"7.543";"11.315";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"197.07";"misecast-menu-v2.0";"true"
"FC-001534";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-021";"MI-021-SMALL";"Create Your Own - Sashimi Salmon - Small";"Small";"Create Your Own Bowl";"8.143";"8.143";"6.514";"9.772";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"145.76";"misecast-menu-v2.0";"true"
"FC-001535";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-021";"MI-021-LARGE";"Create Your Own - Sashimi Salmon - Large";"Large";"Create Your Own Bowl";"8.357";"8.357";"6.686";"10.028";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"174.66";"misecast-menu-v2.0";"true"
"FC-001536";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-022";"MI-022-SMALL";"Create Your Own - Sashimi Tuna - Small";"Small";"Create Your Own Bowl";"8.571";"8.571";"6.857";"10.285";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"153.42";"misecast-menu-v2.0";"true"
"FC-001537";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-022";"MI-022-LARGE";"Create Your Own - Sashimi Tuna - Large";"Large";"Create Your Own Bowl";"8.714";"8.714";"6.971";"10.457";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"182.12";"misecast-menu-v2.0";"true"
"FC-001538";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-023";"MI-023-SMALL";"Create Your Own - Flame-seared Salmon - Small";"Small";"Create Your Own Bowl";"8.571";"8.571";"6.857";"10.285";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"161.99";"misecast-menu-v2.0";"true"
"FC-001539";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-023";"MI-023-LARGE";"Create Your Own - Flame-seared Salmon - Large";"Large";"Create Your Own Bowl";"8.643";"8.643";"6.914";"10.372";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"189.28";"misecast-menu-v2.0";"true"
"FC-001540";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-024";"MI-024-SMALL";"Create Your Own - Flame-seared Wagyu - Small";"Small";"Create Your Own Bowl";"8.25";"8.25";"6.6";"9.9";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"155.92";"misecast-menu-v2.0";"true"
"FC-001541";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-024";"MI-024-LARGE";"Create Your Own - Flame-seared Wagyu - Large";"Large";"Create Your Own Bowl";"8.464";"8.464";"6.771";"10.157";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"185.36";"misecast-menu-v2.0";"true"
"FC-001542";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-025";"MI-025-SMALL";"Create Your Own - No Protein - Small";"Small";"Create Your Own Bowl";"7.464";"7.464";"5.971";"8.957";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"96.29";"misecast-menu-v2.0";"true"
"FC-001543";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-025";"MI-025-LARGE";"Create Your Own - No Protein - Large";"Large";"Create Your Own Bowl";"7.679";"7.679";"6.143";"9.215";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"122.1";"misecast-menu-v2.0";"true"
"FC-001544";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-026";"MI-026-STANDARD";"Miso Soup";"Standard";"Light Bites";"10.393";"10.393";"8.314";"12.472";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"25.98";"misecast-menu-v2.0";"true"
"FC-001545";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-027";"MI-027-STANDARD";"Raw Balls - Peanut Butter";"Standard";"Light Bites";"1.821";"1.821";"1.457";"2.185";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"7.65";"misecast-menu-v2.0";"true"
"FC-001546";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-028";"MI-028-STANDARD";"Raw Balls - Choc Brownie";"Standard";"Light Bites";"1.786";"1.786";"1.429";"2.143";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"7.5";"misecast-menu-v2.0";"true"
"FC-001547";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-029";"MI-029-STANDARD";"Raw Balls - Coconut Cacao";"Standard";"Light Bites";"1.821";"1.821";"1.457";"2.185";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"7.65";"misecast-menu-v2.0";"true"
"FC-001548";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-030";"MI-030-STANDARD";"Raw Balls - Hazelnut";"Standard";"Light Bites";"1.893";"1.893";"1.514";"2.272";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"7.95";"misecast-menu-v2.0";"true"
"FC-001549";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-031";"MI-031-STANDARD";"Raw Balls - Apricot Delight";"Standard";"Light Bites";"1.893";"1.893";"1.514";"2.272";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"7.95";"misecast-menu-v2.0";"true"
"FC-001550";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-032";"MI-032-STANDARD";"myDeal - $5 Crispy Chicken Bites";"Standard";"Promotions";"3.464";"3.464";"2.771";"4.157";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"17.32";"misecast-menu-v2.0";"true"
"FC-001551";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-033";"MI-033-STANDARD";"Coconut Water";"Standard";"Drinks";"12.214";"12.214";"9.771";"14.657";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"51.3";"misecast-menu-v2.0";"true"
"FC-001552";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-034";"MI-034-STANDARD";"Cold Pressed Juice - Watermelon Lime";"Standard";"Drinks";"11.429";"11.429";"9.143";"13.715";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"62.86";"misecast-menu-v2.0";"true"
"FC-001553";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-035";"MI-035-STANDARD";"Cold Pressed Juice - Classic OJ";"Standard";"Drinks";"11.393";"11.393";"9.114";"13.672";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"62.66";"misecast-menu-v2.0";"true"
"FC-001554";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-036";"MI-036-STANDARD";"Cold Pressed Juice - Pineapple Mint";"Standard";"Drinks";"11.107";"11.107";"8.886";"13.328";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"61.09";"misecast-menu-v2.0";"true"
"FC-001555";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-037";"MI-037-STANDARD";"Dash Sparkling Water - Lime";"Standard";"Drinks";"12.929";"12.929";"10.343";"15.515";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"51.72";"misecast-menu-v2.0";"true"
"FC-001556";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-038";"MI-038-STANDARD";"Dash Sparkling Water - Raspberry";"Standard";"Drinks";"12.5";"12.5";"10";"15";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"50";"misecast-menu-v2.0";"true"
"FC-001557";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-039";"MI-039-STANDARD";"Dash Sparkling Water - Peach";"Standard";"Drinks";"12.714";"12.714";"10.171";"15.257";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"50.86";"misecast-menu-v2.0";"true"
"FC-001558";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-040";"MI-040-STANDARD";"Kombucha - Ginger Lemon";"Standard";"Drinks";"12.536";"12.536";"10.029";"15.043";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"68.95";"misecast-menu-v2.0";"true"
"FC-001559";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-041";"MI-041-STANDARD";"Kombucha - Lemon Lime Mint";"Standard";"Drinks";"12.643";"12.643";"10.114";"15.172";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"69.54";"misecast-menu-v2.0";"true"
"FC-001560";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-042";"MI-042-STANDARD";"Kombucha - Peach";"Standard";"Drinks";"12.536";"12.536";"10.029";"15.043";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"68.95";"misecast-menu-v2.0";"true"
"FC-001561";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-043";"MI-043-STANDARD";"Kombucha - Raspberry Lemonade";"Standard";"Drinks";"12.821";"12.821";"10.257";"15.385";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"70.52";"misecast-menu-v2.0";"true"
"FC-001562";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-044";"MI-044-STANDARD";"Sodaly - Passionfruit";"Standard";"Drinks";"12.679";"12.679";"10.143";"15.215";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"62.13";"misecast-menu-v2.0";"true"
"FC-001563";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-045";"MI-045-STANDARD";"Sodaly - Guava";"Standard";"Drinks";"12.393";"12.393";"9.914";"14.872";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"60.73";"misecast-menu-v2.0";"true"
"FC-001564";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-046";"MI-046-STANDARD";"Sodaly - Raspberry";"Standard";"Drinks";"12.893";"12.893";"10.314";"15.472";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"63.18";"misecast-menu-v2.0";"true"
"FC-001565";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-047";"MI-047-STANDARD";"Sparkling Water";"Standard";"Drinks";"19.179";"19.179";"15.343";"23.015";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"67.13";"misecast-menu-v2.0";"true"
"FC-001566";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-048";"MI-048-STANDARD";"Specialty Soda - Gingerella";"Standard";"Drinks";"12.464";"12.464";"9.971";"14.957";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"61.07";"misecast-menu-v2.0";"true"
"FC-001567";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-049";"MI-049-STANDARD";"Specialty Soda - Karma Cola";"Standard";"Drinks";"12.536";"12.536";"10.029";"15.043";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"61.43";"misecast-menu-v2.0";"true"
"FC-001568";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-050";"MI-050-STANDARD";"Specialty Soda - Lemmy";"Standard";"Drinks";"12.571";"12.571";"10.057";"15.085";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"61.6";"misecast-menu-v2.0";"true"
"FC-001569";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-051";"MI-051-STANDARD";"Still Water";"Standard";"Drinks";"22.821";"22.821";"18.257";"27.385";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"68.46";"misecast-menu-v2.0";"true"
"FC-001570";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-052";"MI-052-STANDARD";"Yuzu Ginger Cha";"Standard";"Drinks";"11.679";"11.679";"9.343";"14.015";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"52.56";"misecast-menu-v2.0";"true"
"FC-001571";"2026-08-01";"2026-08-10";"9";"Dinner";"MI-053";"MI-053-STANDARD";"Avocado";"Standard";"Add-ons / Modifiers";"1.464";"1.464";"1.171";"1.757";"80.8";"32";"Rain";"None";"None";"Weekday | Rain";"2.93";"misecast-menu-v2.0";"true"
