"data_split";"date";"service_period";"menu_item_id";"menu_variant_id";"menu_item_name";"portion_size";"category";"day_of_week";"month";"season";"is_weekend";"is_public_holiday";"is_school_holiday";"special_occasion";"average_temperature_c";"maximum_temperature_c";"rain_probability_pct";"rainfall_mm";"weather_condition";"is_hot_day";"is_cold_day";"confirmed_reservation_covers";"event_count";"event_types";"total_event_attendance";"nearest_event_distance_km";"maximum_event_relevance_score";"promotion_active";"promotion_discount_pct";"lag_7_day_quantity";"rolling_28_day_average";"quantity_sold_target";"dine_in_quantity_actual";"takeaway_quantity_actual";"delivery_quantity_actual";"gross_sales_aud_actual";"net_sales_aud_actual";"is_synthetic"
"validation";"2026-07-27";"Lunch";"MI-057";"MI-057-STANDARD";"Extra Sauce (any)";"Standard";"Add-ons / Modifiers";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"27";"0";"None";"0";"";"0";"false";"0";"1";"1";"1";"1";"0";"0";"1.5";"1.5";"true"
"validation";"2026-07-27";"Lunch";"MI-058";"MI-058-STANDARD";"Extra Sous-vide / Seared Chicken";"Standard";"Add-ons / Modifiers";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"27";"0";"None";"0";"";"0";"false";"0";"3";"2.964";"3";"1";"1";"1";"12";"12";"true"
"validation";"2026-07-27";"Lunch";"MI-059";"MI-059-STANDARD";"Extra Pan Seared Tofu";"Standard";"Add-ons / Modifiers";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"27";"0";"None";"0";"";"0";"false";"0";"2";"2.464";"2";"1";"0";"1";"8";"8";"true"
"validation";"2026-07-27";"Lunch";"MI-060";"MI-060-STANDARD";"Extra Eggplant";"Standard";"Add-ons / Modifiers";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"27";"0";"None";"0";"";"0";"false";"0";"4";"3.679";"3";"1";"1";"1";"12";"12";"true"
"validation";"2026-07-27";"Lunch";"MI-061";"MI-061-STANDARD";"Extra Falafels";"Standard";"Add-ons / Modifiers";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"27";"0";"None";"0";"";"0";"false";"0";"4";"4.536";"5";"3";"1";"1";"25";"25";"true"
"validation";"2026-07-27";"Lunch";"MI-062";"MI-062-STANDARD";"Extra Karaage Chicken";"Standard";"Add-ons / Modifiers";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"27";"0";"None";"0";"";"0";"false";"0";"3";"3.643";"4";"2";"1";"1";"20";"20";"true"
"validation";"2026-07-27";"Lunch";"MI-063";"MI-063-STANDARD";"Extra Tiger Prawns";"Standard";"Add-ons / Modifiers";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"27";"0";"None";"0";"";"0";"false";"0";"3";"2.536";"3";"1";"1";"1";"15";"15";"true"
"validation";"2026-07-27";"Lunch";"MI-064";"MI-064-STANDARD";"Extra Aburi / Sashimi Salmon";"Standard";"Add-ons / Modifiers";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"27";"0";"None";"0";"";"0";"false";"0";"2";"2.5";"3";"1";"1";"1";"18";"18";"true"
"validation";"2026-07-27";"Lunch";"MI-065";"MI-065-STANDARD";"Extra Sashimi Tuna";"Standard";"Add-ons / Modifiers";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"27";"0";"None";"0";"";"0";"false";"0";"2";"2.321";"2";"1";"0";"1";"12";"12";"true"
"validation";"2026-07-27";"Lunch";"MI-066";"MI-066-STANDARD";"Extra Wagyu";"Standard";"Add-ons / Modifiers";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"27";"0";"None";"0";"";"0";"false";"0";"2";"2.107";"2";"1";"0";"1";"12";"12";"true"
"validation";"2026-07-27";"Dinner";"MI-001";"MI-001-SMALL";"Chicken Teriyaki Bowl - Small";"Small";"Signature Nosh Bowls";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"9";"9.429";"8";"4";"2";"2";"119.2";"119.2";"true"
"validation";"2026-07-27";"Dinner";"MI-001";"MI-001-LARGE";"Chicken Teriyaki Bowl - Large";"Large";"Signature Nosh Bowls";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"9";"9.643";"8";"4";"2";"2";"143.2";"143.2";"true"
"validation";"2026-07-27";"Dinner";"MI-002";"MI-002-SMALL";"Tofu Teriyaki Bowl - Small";"Small";"Signature Nosh Bowls";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"9";"9.179";"7";"4";"1";"2";"104.3";"104.3";"true"
"validation";"2026-07-27";"Dinner";"MI-002";"MI-002-LARGE";"Tofu Teriyaki Bowl - Large";"Large";"Signature Nosh Bowls";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"9";"9.143";"8";"4";"2";"2";"143.2";"143.2";"true"
"validation";"2026-07-27";"Dinner";"MI-003";"MI-003-SMALL";"Miso Eggplant Bowl - Small";"Small";"Signature Nosh Bowls";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"8";"9.5";"8";"4";"2";"2";"127.2";"127.2";"true"
"validation";"2026-07-27";"Dinner";"MI-003";"MI-003-LARGE";"Miso Eggplant Bowl - Large";"Large";"Signature Nosh Bowls";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"8";"9.607";"9";"5";"2";"2";"170.1";"170.1";"true"
"validation";"2026-07-27";"Dinner";"MI-004";"MI-004-SMALL";"Miso Falalalafel - Small";"Small";"Signature Nosh Bowls";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"10";"11.286";"10";"6";"2";"2";"159";"159";"true"
"validation";"2026-07-27";"Dinner";"MI-004";"MI-004-LARGE";"Miso Falalalafel - Large";"Large";"Signature Nosh Bowls";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"10";"11.179";"10";"6";"2";"2";"189";"189";"true"
"validation";"2026-07-27";"Dinner";"MI-005";"MI-005-SMALL";"Sashimi Bowl - Small";"Small";"Signature Nosh Bowls";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"11";"10.393";"10";"6";"2";"2";"179";"179";"true"
"validation";"2026-07-27";"Dinner";"MI-005";"MI-005-LARGE";"Sashimi Bowl - Large";"Large";"Signature Nosh Bowls";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"10";"10.214";"9";"5";"2";"2";"188.1";"188.1";"true"
"validation";"2026-07-27";"Dinner";"MI-006";"MI-006-SMALL";"Poke Bowl - Small";"Small";"Signature Nosh Bowls";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"8";"9.179";"8";"4";"2";"2";"135.2";"135.2";"true"
"validation";"2026-07-27";"Dinner";"MI-006";"MI-006-LARGE";"Poke Bowl - Large";"Large";"Signature Nosh Bowls";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"7";"9.393";"9";"5";"2";"2";"179.1";"179.1";"true"
"validation";"2026-07-27";"Dinner";"MI-007";"MI-007-SMALL";"Wagyu Beef Bowl - Small";"Small";"Signature Nosh Bowls";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"10";"9.929";"10";"6";"2";"2";"179";"179";"true"
"validation";"2026-07-27";"Dinner";"MI-007";"MI-007-LARGE";"Wagyu Beef Bowl - Large";"Large";"Signature Nosh Bowls";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"10";"9.929";"10";"6";"2";"2";"209";"209";"true"
"validation";"2026-07-27";"Dinner";"MI-008";"MI-008-SMALL";"Karaage Chicken Bowl - Small";"Small";"Signature Nosh Bowls";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"9";"9.357";"10";"6";"2";"2";"169";"169";"true"
"validation";"2026-07-27";"Dinner";"MI-008";"MI-008-LARGE";"Karaage Chicken Bowl - Large";"Large";"Signature Nosh Bowls";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"10";"9.429";"10";"6";"2";"2";"199";"199";"true"
"validation";"2026-07-27";"Dinner";"MI-009";"MI-009-SMALL";"Power Meal - Small";"Small";"Signature Nosh Bowls";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"9";"10.571";"9";"5";"2";"2";"170.1";"170.1";"true"
"validation";"2026-07-27";"Dinner";"MI-009";"MI-009-LARGE";"Power Meal - Large";"Large";"Signature Nosh Bowls";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"10";"10.571";"10";"6";"2";"2";"219";"219";"true"
"validation";"2026-07-27";"Dinner";"MI-010";"MI-010-SMALL";"Salmon Yuzu Bowl - Small";"Small";"Signature Nosh Bowls";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"10";"10";"10";"6";"2";"2";"179";"179";"true"
"validation";"2026-07-27";"Dinner";"MI-010";"MI-010-LARGE";"Salmon Yuzu Bowl - Large";"Large";"Signature Nosh Bowls";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"10";"10.036";"11";"6";"2";"3";"229.9";"229.9";"true"
"validation";"2026-07-27";"Dinner";"MI-011";"MI-011-STANDARD";"Karaage Bento";"Standard";"Protein Bento";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"14";"17.286";"15";"8";"3";"4";"208.5";"208.5";"true"
"validation";"2026-07-27";"Dinner";"MI-012";"MI-012-STANDARD";"Salmon Aburi Bento";"Standard";"Protein Bento";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"17";"16.036";"15";"8";"3";"4";"223.5";"223.5";"true"
"validation";"2026-07-27";"Dinner";"MI-013";"MI-013-STANDARD";"Tofu Bento";"Standard";"Protein Bento";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"14";"15.929";"14";"8";"3";"3";"180.6";"180.6";"true"
"validation";"2026-07-27";"Dinner";"MI-014";"MI-014-SMALL";"Create Your Own - Sous-vide Chicken - Small";"Small";"Create Your Own Bowl";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"8";"9.036";"8";"4";"2";"2";"127.2";"127.2";"true"
"validation";"2026-07-27";"Dinner";"MI-014";"MI-014-LARGE";"Create Your Own - Sous-vide Chicken - Large";"Large";"Create Your Own Bowl";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"7";"8.893";"8";"4";"2";"2";"151.2";"151.2";"true"
"validation";"2026-07-27";"Dinner";"MI-015";"MI-015-SMALL";"Create Your Own - Seared Chicken - Small";"Small";"Create Your Own Bowl";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"8";"8.679";"10";"6";"2";"2";"159";"159";"true"
"validation";"2026-07-27";"Dinner";"MI-015";"MI-015-LARGE";"Create Your Own - Seared Chicken - Large";"Large";"Create Your Own Bowl";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"9";"8.893";"9";"5";"2";"2";"170.1";"170.1";"true"
"validation";"2026-07-27";"Dinner";"MI-016";"MI-016-SMALL";"Create Your Own - Pan-seared Tofu - Small";"Small";"Create Your Own Bowl";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"8";"8.5";"7";"4";"1";"2";"111.3";"111.3";"true"
"validation";"2026-07-27";"Dinner";"MI-016";"MI-016-LARGE";"Create Your Own - Pan-seared Tofu - Large";"Large";"Create Your Own Bowl";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"8";"8.357";"7";"4";"1";"2";"132.3";"132.3";"true"
"validation";"2026-07-27";"Dinner";"MI-017";"MI-017-SMALL";"Create Your Own - Crispy Eggplant - Small";"Small";"Create Your Own Bowl";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"10";"9.714";"10";"6";"2";"2";"169";"169";"true"
"validation";"2026-07-27";"Dinner";"MI-017";"MI-017-LARGE";"Create Your Own - Crispy Eggplant - Large";"Large";"Create Your Own Bowl";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"9";"9.714";"9";"5";"2";"2";"179.1";"179.1";"true"
"validation";"2026-07-27";"Dinner";"MI-018";"MI-018-SMALL";"Create Your Own - Miso Beet Falafel - Small";"Small";"Create Your Own Bowl";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"10";"9.536";"10";"6";"2";"2";"169";"169";"true"
"validation";"2026-07-27";"Dinner";"MI-018";"MI-018-LARGE";"Create Your Own - Miso Beet Falafel - Large";"Large";"Create Your Own Bowl";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"10";"9.571";"9";"5";"2";"2";"179.1";"179.1";"true"
"validation";"2026-07-27";"Dinner";"MI-019";"MI-019-SMALL";"Create Your Own - Tiger Prawns - Small";"Small";"Create Your Own Bowl";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"8";"8.893";"7";"4";"1";"2";"118.3";"118.3";"true"
"validation";"2026-07-27";"Dinner";"MI-019";"MI-019-LARGE";"Create Your Own - Tiger Prawns - Large";"Large";"Create Your Own Bowl";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"7";"8.929";"8";"4";"2";"2";"159.2";"159.2";"true"
"validation";"2026-07-27";"Dinner";"MI-020";"MI-020-SMALL";"Create Your Own - Karaage Chicken - Small";"Small";"Create Your Own Bowl";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"10";"9.25";"9";"5";"2";"2";"161.1";"161.1";"true"
"validation";"2026-07-27";"Dinner";"MI-020";"MI-020-LARGE";"Create Your Own - Karaage Chicken - Large";"Large";"Create Your Own Bowl";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"9";"9.536";"9";"5";"2";"2";"188.1";"188.1";"true"
"validation";"2026-07-27";"Dinner";"MI-021";"MI-021-SMALL";"Create Your Own - Sashimi Salmon - Small";"Small";"Create Your Own Bowl";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"7";"8.286";"9";"5";"2";"2";"161.1";"161.1";"true"
"validation";"2026-07-27";"Dinner";"MI-021";"MI-021-LARGE";"Create Your Own - Sashimi Salmon - Large";"Large";"Create Your Own Bowl";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"8";"8.286";"9";"5";"2";"2";"188.1";"188.1";"true"
"validation";"2026-07-27";"Dinner";"MI-022";"MI-022-SMALL";"Create Your Own - Sashimi Tuna - Small";"Small";"Create Your Own Bowl";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"9";"8.75";"7";"4";"1";"2";"125.3";"125.3";"true"
"validation";"2026-07-27";"Dinner";"MI-022";"MI-022-LARGE";"Create Your Own - Sashimi Tuna - Large";"Large";"Create Your Own Bowl";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"9";"8.964";"8";"4";"2";"2";"167.2";"167.2";"true"
"validation";"2026-07-27";"Dinner";"MI-023";"MI-023-SMALL";"Create Your Own - Flame-seared Salmon - Small";"Small";"Create Your Own Bowl";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"8";"8.643";"8";"4";"2";"2";"151.2";"151.2";"true"
"validation";"2026-07-27";"Dinner";"MI-023";"MI-023-LARGE";"Create Your Own - Flame-seared Salmon - Large";"Large";"Create Your Own Bowl";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"8";"8.714";"9";"5";"2";"2";"197.1";"197.1";"true"
"validation";"2026-07-27";"Dinner";"MI-024";"MI-024-SMALL";"Create Your Own - Flame-seared Wagyu - Small";"Small";"Create Your Own Bowl";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"8";"8.321";"7";"4";"1";"2";"132.3";"132.3";"true"
"validation";"2026-07-27";"Dinner";"MI-024";"MI-024-LARGE";"Create Your Own - Flame-seared Wagyu - Large";"Large";"Create Your Own Bowl";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"7";"8.571";"7";"4";"1";"2";"153.3";"153.3";"true"
"validation";"2026-07-27";"Dinner";"MI-025";"MI-025-SMALL";"Create Your Own - No Protein - Small";"Small";"Create Your Own Bowl";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"7";"7.607";"7";"4";"1";"2";"90.3";"90.3";"true"
"validation";"2026-07-27";"Dinner";"MI-025";"MI-025-LARGE";"Create Your Own - No Protein - Large";"Large";"Create Your Own Bowl";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"8";"7.714";"7";"4";"1";"2";"111.3";"111.3";"true"
"validation";"2026-07-27";"Dinner";"MI-026";"MI-026-STANDARD";"Miso Soup";"Standard";"Light Bites";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"10";"10.357";"11";"6";"2";"3";"27.5";"27.5";"true"
"validation";"2026-07-27";"Dinner";"MI-027";"MI-027-STANDARD";"Raw Balls - Peanut Butter";"Standard";"Light Bites";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"1";"1.893";"1";"1";"0";"0";"4.2";"4.2";"true"
"validation";"2026-07-27";"Dinner";"MI-028";"MI-028-STANDARD";"Raw Balls - Choc Brownie";"Standard";"Light Bites";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"2";"1.821";"2";"1";"0";"1";"8.4";"8.4";"true"
"validation";"2026-07-27";"Dinner";"MI-029";"MI-029-STANDARD";"Raw Balls - Coconut Cacao";"Standard";"Light Bites";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"2";"1.821";"1";"1";"0";"0";"4.2";"4.2";"true"
"validation";"2026-07-27";"Dinner";"MI-030";"MI-030-STANDARD";"Raw Balls - Hazelnut";"Standard";"Light Bites";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"2";"1.893";"2";"1";"0";"1";"8.4";"8.4";"true"
"validation";"2026-07-27";"Dinner";"MI-031";"MI-031-STANDARD";"Raw Balls - Apricot Delight";"Standard";"Light Bites";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"2";"1.893";"2";"1";"0";"1";"8.4";"8.4";"true"
"validation";"2026-07-27";"Dinner";"MI-032";"MI-032-STANDARD";"myDeal - $5 Crispy Chicken Bites";"Standard";"Promotions";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"3";"3.536";"4";"2";"1";"1";"20";"20";"true"
"validation";"2026-07-27";"Dinner";"MI-033";"MI-033-STANDARD";"Coconut Water";"Standard";"Drinks";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"12";"12.464";"12";"6";"3";"3";"50.4";"50.4";"true"
"validation";"2026-07-27";"Dinner";"MI-034";"MI-034-STANDARD";"Cold Pressed Juice - Watermelon Lime";"Standard";"Drinks";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"9";"11.75";"10";"6";"2";"2";"55";"55";"true"
"validation";"2026-07-27";"Dinner";"MI-035";"MI-035-STANDARD";"Cold Pressed Juice - Classic OJ";"Standard";"Drinks";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"11";"11.536";"12";"6";"3";"3";"66";"66";"true"
"validation";"2026-07-27";"Dinner";"MI-036";"MI-036-STANDARD";"Cold Pressed Juice - Pineapple Mint";"Standard";"Drinks";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"12";"11.179";"11";"6";"2";"3";"60.5";"60.5";"true"
"validation";"2026-07-27";"Dinner";"MI-037";"MI-037-STANDARD";"Dash Sparkling Water - Lime";"Standard";"Drinks";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"11";"12.929";"11";"6";"2";"3";"44";"44";"true"
"validation";"2026-07-27";"Dinner";"MI-038";"MI-038-STANDARD";"Dash Sparkling Water - Raspberry";"Standard";"Drinks";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"12";"12.607";"13";"7";"3";"3";"52";"52";"true"
"validation";"2026-07-27";"Dinner";"MI-039";"MI-039-STANDARD";"Dash Sparkling Water - Peach";"Standard";"Drinks";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"13";"12.929";"12";"6";"3";"3";"48";"48";"true"
"validation";"2026-07-27";"Dinner";"MI-040";"MI-040-STANDARD";"Kombucha - Ginger Lemon";"Standard";"Drinks";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"14";"12.679";"13";"7";"3";"3";"71.5";"71.5";"true"
"validation";"2026-07-27";"Dinner";"MI-041";"MI-041-STANDARD";"Kombucha - Lemon Lime Mint";"Standard";"Drinks";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"12";"12.857";"11";"6";"2";"3";"60.5";"60.5";"true"
"validation";"2026-07-27";"Dinner";"MI-042";"MI-042-STANDARD";"Kombucha - Peach";"Standard";"Drinks";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"13";"12.75";"11";"6";"2";"3";"60.5";"60.5";"true"
"validation";"2026-07-27";"Dinner";"MI-043";"MI-043-STANDARD";"Kombucha - Raspberry Lemonade";"Standard";"Drinks";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"11";"12.964";"12";"6";"3";"3";"66";"66";"true"
"validation";"2026-07-27";"Dinner";"MI-044";"MI-044-STANDARD";"Sodaly - Passionfruit";"Standard";"Drinks";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"12";"12.786";"12";"6";"3";"3";"58.8";"58.8";"true"
"validation";"2026-07-27";"Dinner";"MI-045";"MI-045-STANDARD";"Sodaly - Guava";"Standard";"Drinks";"Monday";"July";"Winter";"false";"false";"false";"None";"10.9";"18.3";"71";"0";"Cloudy";"false";"false";"37";"0";"None";"0";"";"0";"false";"0";"10";"12.571";"13";"7";"3";"3";"63.7";"63.7";"true"
