forecast_id;forecast_generated_date;forecast_date;forecast_horizon_days;service_period;menu_item_id;menu_variant_id;menu_item_name;portion_size;category;baseline_portions;predicted_portions;lower_bound_portions;upper_bound_portions;forecast_confidence_pct;confirmed_reservation_covers;weather_condition;special_occasion;event_types;key_demand_drivers;predicted_revenue_aud;model_version;is_synthetic
FC-8110dc39-6836-45b1-aa9c-20b3c0d43660;2026-08-02;2026-08-04;2;Dinner;MI-047;MI-047-STANDARD;Sparkling Water;Standard;Drinks;18.75;18.070036435706786;;19.833350167465646;;41;;;;;63.25;misecast-demand-p50p90-v1;True
FC-206818e7-2d22-48a7-8634-5085b56cdbad;2026-08-02;2026-08-05;3;Dinner;MI-047;MI-047-STANDARD;Sparkling Water;Standard;Drinks;19.25;18.203533422479012;;20.516866304206307;;36;;;;;63.71;misecast-demand-p50p90-v1;True
FC-735b21fb-2d99-471c-a968-d0e360d12440;2026-08-02;2026-08-06;4;Dinner;MI-047;MI-047-STANDARD;Sparkling Water;Standard;Drinks;18.25;18.124280323119063;;19.801649906770205;;50;;;;;63.43;misecast-demand-p50p90-v1;True
FC-666af87f-dfa4-4040-a5a5-c18c20d5f6d9;2026-08-02;2026-08-07;5;Dinner;MI-047;MI-047-STANDARD;Sparkling Water;Standard;Drinks;17.25;17.148954135612236;;18.96785393383904;;62;;;;;60.02;misecast-demand-p50p90-v1;True
FC-3a77f5af-b741-4044-9eb1-78c4a264582e;2026-08-02;2026-08-08;6;Dinner;MI-047;MI-047-STANDARD;Sparkling Water;Standard;Drinks;21.0;20.725452946549435;;23.10622688302873;;83;;;;;72.54;misecast-demand-p50p90-v1;True
FC-4c2c0c64-30f0-4ec3-ac4e-877f93e70ca0;2026-08-02;2026-08-09;7;Dinner;MI-047;MI-047-STANDARD;Sparkling Water;Standard;Drinks;21.75;20.554943328189772;;23.22312612095074;;47;;;;;71.94;misecast-demand-p50p90-v1;True
FC-f5fdb754-af8b-4045-8bba-f619614c4574;2026-08-02;2026-08-10;8;Dinner;MI-047;MI-047-STANDARD;Sparkling Water;Standard;Drinks;18.0;18.245566303762505;;20.16466154431911;;35;;;;;63.86;misecast-demand-p50p90-v1;True
FC-bb309c38-3783-46b1-9f4a-9d41830bb99d;2026-08-02;2026-08-11;9;Dinner;MI-047;MI-047-STANDARD;Sparkling Water;Standard;Drinks;18.75;18.145314493521727;;20.20736570984354;;47;;;;;63.51;misecast-demand-p50p90-v1;True
FC-304e3774-3f45-4156-8925-22825d7025ae;2026-08-02;2026-08-02;0;Lunch;MI-047;MI-047-STANDARD;Sparkling Water;Standard;Drinks;20.5;20.4586980666654;;23.17062441798801;;32;;;;;71.61;misecast-demand-p50p90-v1;True
FC-42a4eeec-991c-4a8c-8922-f8247db41add;2026-08-02;2026-08-03;1;Lunch;MI-047;MI-047-STANDARD;Sparkling Water;Standard;Drinks;17.75;18.077302626443686;;20.08150521658303;;22;;;;;63.27;misecast-demand-p50p90-v1;True
FC-ecbef652-a731-451f-ad1e-ea4be31c2e17;2026-08-02;2026-08-04;2;Lunch;MI-047;MI-047-STANDARD;Sparkling Water;Standard;Drinks;18.25;18.026813890901888;;19.849185730865837;;29;;;;;63.09;misecast-demand-p50p90-v1;True
FC-3de2d5af-227a-44aa-a7aa-8520e41b709c;2026-08-02;2026-08-05;3;Lunch;MI-047;MI-047-STANDARD;Sparkling Water;Standard;Drinks;17.75;18.041177215819186;;20.135523127808174;;22;;;;;63.14;misecast-demand-p50p90-v1;True
FC-81e0ab2a-0b73-4a5c-8b73-fe5cd64ecca7;2026-08-02;2026-08-06;4;Lunch;MI-047;MI-047-STANDARD;Sparkling Water;Standard;Drinks;18.25;17.99041520069811;;19.992605269617652;;36;;;;;62.97;misecast-demand-p50p90-v1;True
FC-7fe2f380-5b46-4b61-8b83-f7c6fe3371c3;2026-08-02;2026-08-07;5;Lunch;MI-047;MI-047-STANDARD;Sparkling Water;Standard;Drinks;19.0;18.115072622943703;;20.48447558811387;;37;;;;;63.4;misecast-demand-p50p90-v1;True
FC-16fd9e7c-48f2-44e6-847f-7c7cf4216015;2026-08-02;2026-08-08;6;Lunch;MI-047;MI-047-STANDARD;Sparkling Water;Standard;Drinks;19.75;18.901712940547196;;21.29846586110874;;39;;;;;66.16;misecast-demand-p50p90-v1;True
FC-191538be-610e-4fb4-b3ff-81f1b71628ec;2026-08-02;2026-08-09;7;Lunch;MI-047;MI-047-STANDARD;Sparkling Water;Standard;Drinks;20.5;20.46336856607527;;23.011602177937174;;30;;;;;71.62;misecast-demand-p50p90-v1;True
FC-9e249d09-9c85-48f5-be2d-9362c97a9f03;2026-08-02;2026-08-10;8;Lunch;MI-047;MI-047-STANDARD;Sparkling Water;Standard;Drinks;17.75;18.135016796388495;;20.27205030292008;;24;;;;;63.47;misecast-demand-p50p90-v1;True
FC-501a63da-df7a-4fbc-acdb-3c78378c8804;2026-08-02;2026-08-11;9;Lunch;MI-047;MI-047-STANDARD;Sparkling Water;Standard;Drinks;18.25;18.08676193143176;;20.270279571007535;;26;;;;;63.3;misecast-demand-p50p90-v1;True
FC-b30d3a2f-c917-45ad-937c-a8ca95eb0212;2026-08-02;2026-08-02;0;Dinner;MI-048;MI-048-STANDARD;Specialty Soda - Gingerella;Standard;Drinks;14.25;14.184087361554596;;14.942870512606794;;60;;;;;69.5;misecast-demand-p50p90-v1;True
FC-3d925462-45c3-4f4c-95d7-c427b03bcbc5;2026-08-02;2026-08-03;1;Dinner;MI-048;MI-048-STANDARD;Specialty Soda - Gingerella;Standard;Drinks;11.0;11.819573893684073;;12.980547945934005;;38;;;;;57.92;misecast-demand-p50p90-v1;True
FC-873dadcb-7126-40f6-bfeb-efa130d6a754;2026-08-02;2026-08-04;2;Dinner;MI-048;MI-048-STANDARD;Specialty Soda - Gingerella;Standard;Drinks;11.5;11.85454499906785;;13.003117096595927;;41;;;;;58.09;misecast-demand-p50p90-v1;True
FC-88d169d6-d703-4057-ba5d-dedb8254277e;2026-08-02;2026-08-05;3;Dinner;MI-048;MI-048-STANDARD;Specialty Soda - Gingerella;Standard;Drinks;11.75;11.86980341180209;;13.005702037523347;;36;;;;;58.16;misecast-demand-p50p90-v1;True
FC-d2af80c1-dfe3-4fa7-ab9c-193f87e87bad;2026-08-02;2026-08-06;4;Dinner;MI-048;MI-048-STANDARD;Specialty Soda - Gingerella;Standard;Drinks;11.5;11.817267493557452;;13.013095282561954;;50;;;;;57.9;misecast-demand-p50p90-v1;True
FC-06b033ec-c263-45f8-aa9b-d5df002c0cea;2026-08-02;2026-08-07;5;Dinner;MI-048;MI-048-STANDARD;Specialty Soda - Gingerella;Standard;Drinks;13.0;11.958635874483681;;13.172260888420979;;62;;;;;58.6;misecast-demand-p50p90-v1;True
FC-47d2e18e-147b-4ad1-b0b6-41f7aa1f599c;2026-08-02;2026-08-08;6;Dinner;MI-048;MI-048-STANDARD;Specialty Soda - Gingerella;Standard;Drinks;14.25;14.809571835249821;;15.462958625473913;;83;;;;;72.57;misecast-demand-p50p90-v1;True
FC-f0b5cbbb-448b-41e9-8d4b-4a53ebefe240;2026-08-02;2026-08-09;7;Dinner;MI-048;MI-048-STANDARD;Specialty Soda - Gingerella;Standard;Drinks;14.25;13.934842585700675;;14.699080122862128;;47;;;;;68.28;misecast-demand-p50p90-v1;True
FC-24b73cbb-972d-49cd-ac71-df98d9f9617f;2026-08-02;2026-08-10;8;Dinner;MI-048;MI-048-STANDARD;Specialty Soda - Gingerella;Standard;Drinks;11.0;11.865374948491716;;13.020455184277944;;35;;;;;58.14;misecast-demand-p50p90-v1;True
FC-4ec084da-f774-4404-b06a-5ada9f5ae5cd;2026-08-02;2026-08-11;9;Dinner;MI-048;MI-048-STANDARD;Specialty Soda - Gingerella;Standard;Drinks;11.5;11.796898476810993;;13.026965305982705;;47;;;;;57.8;misecast-demand-p50p90-v1;True
FC-c21b5639-bc08-4ebd-a5df-ac23951bf7cc;2026-08-02;2026-08-02;0;Lunch;MI-048;MI-048-STANDARD;Specialty Soda - Gingerella;Standard;Drinks;12.75;12.419248295232068;;14.15219669910849;;32;;;;;60.85;misecast-demand-p50p90-v1;True
FC-daa159ce-c9f3-4bc8-88c3-7eb2a3b53a83;2026-08-02;2026-08-03;1;Lunch;MI-048;MI-048-STANDARD;Specialty Soda - Gingerella;Standard;Drinks;12.0;11.800854210107815;;12.96898611284187;;22;;;;;57.82;misecast-demand-p50p90-v1;True
FC-0230bdc7-6e03-4e7d-b651-fed48ab728f6;2026-08-02;2026-08-04;2;Lunch;MI-048;MI-048-STANDARD;Specialty Soda - Gingerella;Standard;Drinks;12.25;11.82000535512494;;12.98188376675196;;29;;;;;57.92;misecast-demand-p50p90-v1;True
FC-fa67954a-243d-4b64-8289-9a8a0d26746c;2026-08-02;2026-08-05;3;Lunch;MI-048;MI-048-STANDARD;Specialty Soda - Gingerella;Standard;Drinks;11.5;11.830206100024986;;13.049443494427095;;22;;;;;57.97;misecast-demand-p50p90-v1;True
FC-2e01bf28-069e-4acf-8ae8-61bf3dc50fec;2026-08-02;2026-08-06;4;Lunch;MI-048;MI-048-STANDARD;Specialty Soda - Gingerella;Standard;Drinks;12.0;11.754039328290574;;13.057918453854969;;36;;;;;57.59;misecast-demand-p50p90-v1;True
FC-814cd495-3ae6-43bf-8f56-eeb68ceb2dae;2026-08-02;2026-08-07;5;Lunch;MI-048;MI-048-STANDARD;Specialty Soda - Gingerella;Standard;Drinks;12.0;11.817203023485817;;12.971485364018331;;37;;;;;57.9;misecast-demand-p50p90-v1;True
FC-078bbdef-d7d0-4683-a859-db3b3326f817;2026-08-02;2026-08-08;6;Lunch;MI-048;MI-048-STANDARD;Specialty Soda - Gingerella;Standard;Drinks;12.75;12.41956797565096;;14.116398764596894;;39;;;;;60.86;misecast-demand-p50p90-v1;True
FC-3f624561-3957-4c12-9190-b39891e917b8;2026-08-02;2026-08-09;7;Lunch;MI-048;MI-048-STANDARD;Specialty Soda - Gingerella;Standard;Drinks;12.75;12.452432007651023;;14.30792057887213;;30;;;;;61.02;misecast-demand-p50p90-v1;True
FC-4e9bdaf0-0b91-48cd-ab93-62c125046860;2026-08-02;2026-08-10;8;Lunch;MI-048;MI-048-STANDARD;Specialty Soda - Gingerella;Standard;Drinks;12.0;11.782552085414954;;13.072899565859283;;24;;;;;57.73;misecast-demand-p50p90-v1;True
FC-87913b5b-22f1-4d25-8cee-f4b872f64a61;2026-08-02;2026-08-11;9;Lunch;MI-048;MI-048-STANDARD;Specialty Soda - Gingerella;Standard;Drinks;12.25;11.764462473777149;;13.07105679161961;;26;;;;;57.65;misecast-demand-p50p90-v1;True
FC-5ac0d28d-0b4c-42a3-9d72-c9fe36004a97;2026-08-02;2026-08-02;0;Dinner;MI-049;MI-049-STANDARD;Specialty Soda - Karma Cola;Standard;Drinks;13.25;12.824847474071182;;14.908935910234423;;60;;;;;62.84;misecast-demand-p50p90-v1;True
FC-c1820f3f-8241-42bb-a8d5-299e3eacc0b9;2026-08-02;2026-08-03;1;Dinner;MI-049;MI-049-STANDARD;Specialty Soda - Karma Cola;Standard;Drinks;12.25;12.023508394009026;;13.014088861699172;;38;;;;;58.92;misecast-demand-p50p90-v1;True
FC-cfc4c170-49fd-4eb5-807b-2bc78970ca0a;2026-08-02;2026-08-04;2;Dinner;MI-049;MI-049-STANDARD;Specialty Soda - Karma Cola;Standard;Drinks;12.0;12.02387255255342;;13.028182514221442;;41;;;;;58.92;misecast-demand-p50p90-v1;True
FC-5a67ade7-850d-4463-a73a-d13fe34de1a1;2026-08-02;2026-08-05;3;Dinner;MI-049;MI-049-STANDARD;Specialty Soda - Karma Cola;Standard;Drinks;11.75;12.057109473978034;;13.03083460882771;;36;;;;;59.08;misecast-demand-p50p90-v1;True
FC-5fb261a5-a9cf-4cf0-be29-0ccb689433c5;2026-08-02;2026-08-06;4;Dinner;MI-049;MI-049-STANDARD;Specialty Soda - Karma Cola;Standard;Drinks;12.0;11.983713055942799;;13.048975097812844;;50;;;;;58.72;misecast-demand-p50p90-v1;True
FC-f58ed0d7-6d6b-48c7-9be7-182e49f62e47;2026-08-02;2026-08-07;5;Dinner;MI-049;MI-049-STANDARD;Specialty Soda - Karma Cola;Standard;Drinks;12.25;12.13296032010833;;13.118718071872705;;62;;;;;59.45;misecast-demand-p50p90-v1;True
FC-536f47e1-04f1-4312-bde2-dd476f6b45d8;2026-08-02;2026-08-08;6;Dinner;MI-049;MI-049-STANDARD;Specialty Soda - Karma Cola;Standard;Drinks;14.25;14.373437926055225;;15.42003297561991;;83;;;;;70.43;misecast-demand-p50p90-v1;True
FC-fdab5d93-9678-43b4-8772-8a42c233b896;2026-08-02;2026-08-09;7;Dinner;MI-049;MI-049-STANDARD;Specialty Soda - Karma Cola;Standard;Drinks;13.25;12.783932968160979;;14.853011229085443;;47;;;;;62.64;misecast-demand-p50p90-v1;True
FC-10af2d8a-4ae7-4d8f-b313-ba61a3e306e4;2026-08-02;2026-08-10;8;Dinner;MI-049;MI-049-STANDARD;Specialty Soda - Karma Cola;Standard;Drinks;12.25;12.058882616561746;;13.005797878710297;;35;;;;;59.09;misecast-demand-p50p90-v1;True
FC-ffbbd327-91c7-4d9c-b0ad-21e09ae134c8;2026-08-02;2026-08-11;9;Dinner;MI-049;MI-049-STANDARD;Specialty Soda - Karma Cola;Standard;Drinks;12.0;12.016462794609865;;13.057157162708387;;47;;;;;58.88;misecast-demand-p50p90-v1;True
FC-a3966818-ca21-47dc-80e2-3f8ffd084a07;2026-08-02;2026-08-02;0;Lunch;MI-049;MI-049-STANDARD;Specialty Soda - Karma Cola;Standard;Drinks;14.0;12.42607759364791;;14.15619197262243;;32;;;;;60.89;misecast-demand-p50p90-v1;True
FC-fbf779b8-dc44-43b5-a4b2-022f2be845e8;2026-08-02;2026-08-03;1;Lunch;MI-049;MI-049-STANDARD;Specialty Soda - Karma Cola;Standard;Drinks;12.25;12.014457558630083;;13.00979614869075;;22;;;;;58.87;misecast-demand-p50p90-v1;True
FC-2190332d-8631-49ca-94aa-c58d53adffb7;2026-08-02;2026-08-04;2;Lunch;MI-049;MI-049-STANDARD;Specialty Soda - Karma Cola;Standard;Drinks;12.0;12.037633034661365;;13.014808363538455;;29;;;;;58.98;misecast-demand-p50p90-v1;True
FC-23bf9dff-5542-4199-a9e5-6d07cd59d286;2026-08-02;2026-08-05;3;Lunch;MI-049;MI-049-STANDARD;Specialty Soda - Karma Cola;Standard;Drinks;12.75;11.628272338795139;;13.110470336156931;;22;;;;;56.98;misecast-demand-p50p90-v1;True
FC-eb80a280-8895-4e6c-98ce-9f942fb475a5;2026-08-02;2026-08-06;4;Lunch;MI-049;MI-049-STANDARD;Specialty Soda - Karma Cola;Standard;Drinks;11.5;12.021987639742123;;12.980420272062295;;36;;;;;58.91;misecast-demand-p50p90-v1;True
FC-94d0c2d6-e4a6-452c-b374-0fa8e7c38128;2026-08-02;2026-08-07;5;Lunch;MI-049;MI-049-STANDARD;Specialty Soda - Karma Cola;Standard;Drinks;11.25;12.024320355541123;;12.979701431788618;;37;;;;;58.92;misecast-demand-p50p90-v1;True
FC-ea83f99d-242d-4123-9b91-a5170e6fab34;2026-08-02;2026-08-08;6;Lunch;MI-049;MI-049-STANDARD;Specialty Soda - Karma Cola;Standard;Drinks;13.0;12.263031385224643;;13.904048954915996;;39;;;;;60.09;misecast-demand-p50p90-v1;True
FC-9a3516d9-53d3-41a9-a9a7-d6c0035d8bac;2026-08-02;2026-08-09;7;Lunch;MI-049;MI-049-STANDARD;Specialty Soda - Karma Cola;Standard;Drinks;14.0;12.487836479808125;;14.429087836743262;;30;;;;;61.19;misecast-demand-p50p90-v1;True
FC-dd81fd8a-2c98-41e8-b9f0-7c9387d432ff;2026-08-02;2026-08-10;8;Lunch;MI-049;MI-049-STANDARD;Specialty Soda - Karma Cola;Standard;Drinks;12.25;11.970234364315818;;12.94840220380393;;24;;;;;58.65;misecast-demand-p50p90-v1;True
FC-596cd8b0-23e8-45fa-9b97-428109f6a917;2026-08-02;2026-08-11;9;Lunch;MI-049;MI-049-STANDARD;Specialty Soda - Karma Cola;Standard;Drinks;12.0;12.013249605509703;;12.977589400018337;;26;;;;;58.86;misecast-demand-p50p90-v1;True
FC-08f33355-19df-4874-9193-b68396201f58;2026-08-02;2026-08-02;0;Dinner;MI-050;MI-050-STANDARD;Specialty Soda - Lemmy;Standard;Drinks;13.75;13.56976616524648;;15.308465948514899;;60;;;;;66.49;misecast-demand-p50p90-v1;True
FC-781fad0f-8836-413b-b3fd-8cc53310e148;2026-08-02;2026-08-03;1;Dinner;MI-050;MI-050-STANDARD;Specialty Soda - Lemmy;Standard;Drinks;12.0;11.928736584961168;;12.989007852084507;;38;;;;;58.45;misecast-demand-p50p90-v1;True
FC-194989cc-0fd4-4172-a7b1-30d8787cefc8;2026-08-02;2026-08-04;2;Dinner;MI-050;MI-050-STANDARD;Specialty Soda - Lemmy;Standard;Drinks;12.0;11.959525477568732;;12.989574778451201;;41;;;;;58.6;misecast-demand-p50p90-v1;True
FC-c04b9d21-35c4-45a1-ba01-2ce1c285d54c;2026-08-02;2026-08-05;3;Dinner;MI-050;MI-050-STANDARD;Specialty Soda - Lemmy;Standard;Drinks;11.25;11.962256859251372;;12.99080468120699;;36;;;;;58.62;misecast-demand-p50p90-v1;True
FC-6651e9e7-3988-42e8-a8d0-76cb338e0e07;2026-08-02;2026-08-06;4;Dinner;MI-050;MI-050-STANDARD;Specialty Soda - Lemmy;Standard;Drinks;12.0;11.861660058153983;;13.002283817864837;;50;;;;;58.12;misecast-demand-p50p90-v1;True
FC-b94d73a6-78c4-4a20-908b-402477bafe1e;2026-08-02;2026-08-07;5;Dinner;MI-050;MI-050-STANDARD;Specialty Soda - Lemmy;Standard;Drinks;12.25;12.155369849904247;;13.05942347511104;;62;;;;;59.56;misecast-demand-p50p90-v1;True
FC-fe60b16f-e47e-47e7-ba8f-3cdc2f09f226;2026-08-02;2026-08-08;6;Dinner;MI-050;MI-050-STANDARD;Specialty Soda - Lemmy;Standard;Drinks;14.75;15.156509945273228;;15.990964059896678;;83;;;;;74.27;misecast-demand-p50p90-v1;True
FC-ba38a379-6f04-4ab5-936e-836bd074a66a;2026-08-02;2026-08-09;7;Dinner;MI-050;MI-050-STANDARD;Specialty Soda - Lemmy;Standard;Drinks;13.75;13.375132035162833;;15.334977265435171;;47;;;;;65.54;misecast-demand-p50p90-v1;True
FC-43a9504a-3c0b-43fe-b0c6-d4b73ec30c07;2026-08-02;2026-08-10;8;Dinner;MI-050;MI-050-STANDARD;Specialty Soda - Lemmy;Standard;Drinks;12.0;11.985809182077354;;13.014576410392692;;35;;;;;58.73;misecast-demand-p50p90-v1;True
FC-81e6eb20-13c5-4f64-9c56-ed5fd4cd058b;2026-08-02;2026-08-11;9;Dinner;MI-050;MI-050-STANDARD;Specialty Soda - Lemmy;Standard;Drinks;12.0;11.94129759504696;;13.01524217903111;;47;;;;;58.51;misecast-demand-p50p90-v1;True
FC-58c851a5-0828-4a1e-9d76-53e0e7978824;2026-08-02;2026-08-02;0;Lunch;MI-050;MI-050-STANDARD;Specialty Soda - Lemmy;Standard;Drinks;13.25;13.024592173706122;;13.595100404001204;;32;;;;;63.82;misecast-demand-p50p90-v1;True
FC-b5db5367-0c97-411b-b51b-ada8d795c169;2026-08-02;2026-08-03;1;Lunch;MI-050;MI-050-STANDARD;Specialty Soda - Lemmy;Standard;Drinks;12.0;11.878203915371985;;12.980990147621092;;22;;;;;58.2;misecast-demand-p50p90-v1;True
FC-c9cec56f-7926-443d-a782-10f2bb1bdccf;2026-08-02;2026-08-04;2;Lunch;MI-050;MI-050-STANDARD;Specialty Soda - Lemmy;Standard;Drinks;12.0;11.925574665481069;;12.97736955171917;;29;;;;;58.44;misecast-demand-p50p90-v1;True
FC-ad9130a3-76f7-484f-8a39-908ee963a432;2026-08-02;2026-08-05;3;Lunch;MI-050;MI-050-STANDARD;Specialty Soda - Lemmy;Standard;Drinks;11.5;11.918968128160904;;12.938349317955675;;22;;;;;58.4;misecast-demand-p50p90-v1;True
FC-26ae5755-920c-44db-9b5d-4e9597da8dce;2026-08-02;2026-08-06;4;Lunch;MI-050;MI-050-STANDARD;Specialty Soda - Lemmy;Standard;Drinks;11.75;11.856999120956985;;12.965115050113406;;36;;;;;58.1;misecast-demand-p50p90-v1;True
FC-0e9a1a80-84d2-4503-b495-cd199c5ac9fe;2026-08-02;2026-08-07;5;Lunch;MI-050;MI-050-STANDARD;Specialty Soda - Lemmy;Standard;Drinks;11.0;11.850349031031495;;12.96691210175535;;37;;;;;58.07;misecast-demand-p50p90-v1;True
FC-5ed76ab8-b161-433d-98fb-b57a33caaa92;2026-08-02;2026-08-08;6;Lunch;MI-050;MI-050-STANDARD;Specialty Soda - Lemmy;Standard;Drinks;13.25;13.085543439663457;;13.966424192404208;;39;;;;;64.12;misecast-demand-p50p90-v1;True
FC-24ffa8f6-4116-4e5a-a911-51848caa8c3a;2026-08-02;2026-08-09;7;Lunch;MI-050;MI-050-STANDARD;Specialty Soda - Lemmy;Standard;Drinks;13.25;13.101871192832832;;13.717328131680107;;30;;;;;64.2;misecast-demand-p50p90-v1;True
FC-194749be-ecb7-49e4-9b5c-b308f1f5ab9c;2026-08-02;2026-08-10;8;Lunch;MI-050;MI-050-STANDARD;Specialty Soda - Lemmy;Standard;Drinks;12.0;11.862447424980788;;12.967388769383383;;24;;;;;58.13;misecast-demand-p50p90-v1;True
FC-03347679-1a26-497e-bb35-51818a213e6d;2026-08-02;2026-08-11;9;Lunch;MI-050;MI-050-STANDARD;Specialty Soda - Lemmy;Standard;Drinks;12.0;11.89656742153883;;12.96797310261501;;26;;;;;58.29;misecast-demand-p50p90-v1;True
FC-a3d36906-e917-4fa1-afb6-3eb5b13672be;2026-08-02;2026-08-02;0;Dinner;MI-051;MI-051-STANDARD;Still Water;Standard;Drinks;24.5;22.836114319567525;;26.680454890393197;;60;;;;;68.51;misecast-demand-p50p90-v1;True
FC-83726e2f-2864-48ec-840b-fa9737236dd9;2026-08-02;2026-08-03;1;Dinner;MI-051;MI-051-STANDARD;Still Water;Standard;Drinks;22.0;20.80305900022723;;23.554311149467363;;38;;;;;62.41;misecast-demand-p50p90-v1;True
FC-a4063baf-0d4a-480b-bed2-70b5cd2f888e;2026-08-02;2026-08-04;2;Dinner;MI-051;MI-051-STANDARD;Still Water;Standard;Drinks;22.0;20.969843758716188;;23.494153920518443;;41;;;;;62.91;misecast-demand-p50p90-v1;True
FC-8451060a-9f71-47af-90dc-a22b36692e6a;2026-08-02;2026-08-05;3;Dinner;MI-051;MI-051-STANDARD;Still Water;Standard;Drinks;23.5;20.954974426804107;;23.64971292802443;;36;;;;;62.86;misecast-demand-p50p90-v1;True
FC-df20bbb0-0706-4689-8ba1-6b93e44a9f0a;2026-08-02;2026-08-06;4;Dinner;MI-051;MI-051-STANDARD;Still Water;Standard;Drinks;22.75;21.29849511836199;;23.678767791576593;;50;;;;;63.9;misecast-demand-p50p90-v1;True
FC-7966c0ed-c782-4e7c-86c6-3d19677d33da;2026-08-02;2026-08-07;5;Dinner;MI-051;MI-051-STANDARD;Still Water;Standard;Drinks;21.75;20.97233344054641;;23.229632913775927;;62;;;;;62.92;misecast-demand-p50p90-v1;True
FC-ea2938ce-3e30-4865-a2dd-9bb9fc7d1547;2026-08-02;2026-08-08;6;Dinner;MI-051;MI-051-STANDARD;Still Water;Standard;Drinks;23.25;21.580724539466186;;25.493759159820463;;83;;;;;64.74;misecast-demand-p50p90-v1;True
FC-1aff1078-4af7-46f9-8e56-e8b2c25ee4e0;2026-08-02;2026-08-09;7;Dinner;MI-051;MI-051-STANDARD;Still Water;Standard;Drinks;24.5;22.65158802962643;;26.267727256789446;;47;;;;;67.95;misecast-demand-p50p90-v1;True
FC-6fcf951c-bafc-4a88-b3f4-5c8abe45c531;2026-08-02;2026-08-10;8;Dinner;MI-051;MI-051-STANDARD;Still Water;Standard;Drinks;22.0;20.9642168547746;;23.21914246732495;;35;;;;;62.89;misecast-demand-p50p90-v1;True
FC-1e811a7a-c47a-476c-8c15-d3e031a895d9;2026-08-02;2026-08-11;9;Dinner;MI-051;MI-051-STANDARD;Still Water;Standard;Drinks;22.0;20.98300282215611;;23.46756399195572;;47;;;;;62.95;misecast-demand-p50p90-v1;True
FC-af5cb863-3f64-4825-8821-dcfecc791a14;2026-08-02;2026-08-02;0;Lunch;MI-051;MI-051-STANDARD;Still Water;Standard;Drinks;23.75;22.570956457184938;;26.347051767678234;;32;;;;;67.71;misecast-demand-p50p90-v1;True
FC-9a778467-4353-45ee-8b27-9f04041fe4c3;2026-08-02;2026-08-03;1;Lunch;MI-051;MI-051-STANDARD;Still Water;Standard;Drinks;21.5;20.837573432439267;;23.12702234987602;;22;;;;;62.51;misecast-demand-p50p90-v1;True
FC-9c9e6d05-a617-473d-93c3-1bdba1bc553d;2026-08-02;2026-08-04;2;Lunch;MI-051;MI-051-STANDARD;Still Water;Standard;Drinks;22.25;20.94598371037531;;23.30183393783874;;29;;;;;62.84;misecast-demand-p50p90-v1;True
FC-78e6f5bf-937a-4e26-859f-50a12681c7f3;2026-08-02;2026-08-05;3;Lunch;MI-051;MI-051-STANDARD;Still Water;Standard;Drinks;23.5;21.059306907984148;;23.49963474029857;;22;;;;;63.18;misecast-demand-p50p90-v1;True
FC-851fc3e7-75aa-40d6-a9f7-5e44807fef01;2026-08-02;2026-08-06;4;Lunch;MI-051;MI-051-STANDARD;Still Water;Standard;Drinks;20.75;20.851459988199593;;22.503472189724548;;36;;;;;62.55;misecast-demand-p50p90-v1;True
FC-4a8ce129-f155-4830-bbcf-899c54e416a5;2026-08-02;2026-08-07;5;Lunch;MI-051;MI-051-STANDARD;Still Water;Standard;Drinks;21.5;21.06678211983175;;23.006261627593638;;37;;;;;63.2;misecast-demand-p50p90-v1;True
FC-acb5f7c8-b001-4eec-9a7a-4880c0b031fd;2026-08-02;2026-08-08;6;Lunch;MI-051;MI-051-STANDARD;Still Water;Standard;Drinks;22.75;21.294486957750106;;25.11708288181874;;39;;;;;63.88;misecast-demand-p50p90-v1;True
FC-8f9d18d1-b778-4fc9-95c3-64d1a634864d;2026-08-02;2026-08-09;7;Lunch;MI-051;MI-051-STANDARD;Still Water;Standard;Drinks;23.75;22.306886126376455;;26.22696719424184;;30;;;;;66.92;misecast-demand-p50p90-v1;True
FC-e0955ec9-c91d-4312-bc57-3b16c670f597;2026-08-02;2026-08-10;8;Lunch;MI-051;MI-051-STANDARD;Still Water;Standard;Drinks;21.5;20.97734354027574;;22.994634442388488;;24;;;;;62.93;misecast-demand-p50p90-v1;True
FC-928c616a-ede3-4d0c-8725-63bdd5c70bcf;2026-08-02;2026-08-11;9;Lunch;MI-051;MI-051-STANDARD;Still Water;Standard;Drinks;22.25;20.951202910272446;;23.276688761793597;;26;;;;;62.85;misecast-demand-p50p90-v1;True
FC-b07be1a6-7e97-4d23-804c-5ad66a0384dd;2026-08-02;2026-08-02;0;Dinner;MI-052;MI-052-STANDARD;Yuzu Ginger Cha;Standard;Drinks;13.0;12.251909912061835;;13.768816540241392;;60;;;;;55.13;misecast-demand-p50p90-v1;True
FC-4ee54a27-02b2-43a8-9139-272a30bca97e;2026-08-02;2026-08-03;1;Dinner;MI-052;MI-052-STANDARD;Yuzu Ginger Cha;Standard;Drinks;11.5;11.032703631504855;;12.191446111214605;;38;;;;;49.65;misecast-demand-p50p90-v1;True
FC-8594a56f-185d-4f07-9821-02bb8f1d6d15;2026-08-02;2026-08-04;2;Dinner;MI-052;MI-052-STANDARD;Yuzu Ginger Cha;Standard;Drinks;11.25;11.023859725331535;;12.238000387641092;;41;;;;;49.61;misecast-demand-p50p90-v1;True
