"sales_record_id;""restaurant_id"";""date"";""service_period"";""channel"";""menu_item_id"";""menu_variant_id"";""menu_item_name"";""portion_size"";""quantity_sold"";""unit_price_aud"";""discount_pct"";""gross_sales_aud"";""net_sales_aud"";""promotion_id"";""is_synthetic"""
"SALE-20260723-L-MI-026-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-026"";""MI-026-STANDARD"";""Miso Soup"";""Standard"";""5"";""2.5"";""0"";""12.5"";""12.5"";"""";""true"""
"SALE-20260723-L-MI-026-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-026"";""MI-026-STANDARD"";""Miso Soup"";""Standard"";""2"";""2.5"";""0"";""5"";""5"";"""";""true"""
"SALE-20260723-L-MI-026-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-026"";""MI-026-STANDARD"";""Miso Soup"";""Standard"";""2"";""2.5"";""0"";""5"";""5"";"""";""true"""
"SALE-20260723-L-MI-027-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-027"";""MI-027-STANDARD"";""Raw Balls - Peanut Butter"";""Standard"";""1"";""4.2"";""0"";""4.2"";""4.2"";"""";""true"""
"SALE-20260723-L-MI-027-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-027"";""MI-027-STANDARD"";""Raw Balls - Peanut Butter"";""Standard"";""0"";""4.2"";""0"";""0"";""0"";"""";""true"""
"SALE-20260723-L-MI-027-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-027"";""MI-027-STANDARD"";""Raw Balls - Peanut Butter"";""Standard"";""1"";""4.2"";""0"";""4.2"";""4.2"";"""";""true"""
"SALE-20260723-L-MI-028-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-028"";""MI-028-STANDARD"";""Raw Balls - Choc Brownie"";""Standard"";""1"";""4.2"";""0"";""4.2"";""4.2"";"""";""true"""
"SALE-20260723-L-MI-028-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-028"";""MI-028-STANDARD"";""Raw Balls - Choc Brownie"";""Standard"";""0"";""4.2"";""0"";""0"";""0"";"""";""true"""
"SALE-20260723-L-MI-028-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-028"";""MI-028-STANDARD"";""Raw Balls - Choc Brownie"";""Standard"";""1"";""4.2"";""0"";""4.2"";""4.2"";"""";""true"""
"SALE-20260723-L-MI-029-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-029"";""MI-029-STANDARD"";""Raw Balls - Coconut Cacao"";""Standard"";""1"";""4.2"";""0"";""4.2"";""4.2"";"""";""true"""
"SALE-20260723-L-MI-029-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-029"";""MI-029-STANDARD"";""Raw Balls - Coconut Cacao"";""Standard"";""0"";""4.2"";""0"";""0"";""0"";"""";""true"""
"SALE-20260723-L-MI-029-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-029"";""MI-029-STANDARD"";""Raw Balls - Coconut Cacao"";""Standard"";""1"";""4.2"";""0"";""4.2"";""4.2"";"""";""true"""
"SALE-20260723-L-MI-030-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-030"";""MI-030-STANDARD"";""Raw Balls - Hazelnut"";""Standard"";""1"";""4.2"";""0"";""4.2"";""4.2"";"""";""true"""
"SALE-20260723-L-MI-030-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-030"";""MI-030-STANDARD"";""Raw Balls - Hazelnut"";""Standard"";""0"";""4.2"";""0"";""0"";""0"";"""";""true"""
"SALE-20260723-L-MI-030-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-030"";""MI-030-STANDARD"";""Raw Balls - Hazelnut"";""Standard"";""1"";""4.2"";""0"";""4.2"";""4.2"";"""";""true"""
"SALE-20260723-L-MI-031-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-031"";""MI-031-STANDARD"";""Raw Balls - Apricot Delight"";""Standard"";""1"";""4.2"";""0"";""4.2"";""4.2"";"""";""true"""
"SALE-20260723-L-MI-031-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-031"";""MI-031-STANDARD"";""Raw Balls - Apricot Delight"";""Standard"";""0"";""4.2"";""0"";""0"";""0"";"""";""true"""
"SALE-20260723-L-MI-031-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-031"";""MI-031-STANDARD"";""Raw Balls - Apricot Delight"";""Standard"";""0"";""4.2"";""0"";""0"";""0"";"""";""true"""
"SALE-20260723-L-MI-032-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-032"";""MI-032-STANDARD"";""myDeal - $5 Crispy Chicken Bites"";""Standard"";""1"";""5"";""0"";""5"";""5"";"""";""true"""
"SALE-20260723-L-MI-032-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-032"";""MI-032-STANDARD"";""myDeal - $5 Crispy Chicken Bites"";""Standard"";""1"";""5"";""0"";""5"";""5"";"""";""true"""
"SALE-20260723-L-MI-032-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-032"";""MI-032-STANDARD"";""myDeal - $5 Crispy Chicken Bites"";""Standard"";""1"";""5"";""0"";""5"";""5"";"""";""true"""
"SALE-20260723-L-MI-033-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-033"";""MI-033-STANDARD"";""Coconut Water"";""Standard"";""7"";""4.2"";""0"";""29.4"";""29.4"";"""";""true"""
"SALE-20260723-L-MI-033-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-033"";""MI-033-STANDARD"";""Coconut Water"";""Standard"";""3"";""4.2"";""0"";""12.6"";""12.6"";"""";""true"""
"SALE-20260723-L-MI-033-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-033"";""MI-033-STANDARD"";""Coconut Water"";""Standard"";""3"";""4.2"";""0"";""12.6"";""12.6"";"""";""true"""
"SALE-20260723-L-MI-034-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-034"";""MI-034-STANDARD"";""Cold Pressed Juice - Watermelon Lime"";""Standard"";""5"";""5.5"";""0"";""27.5"";""27.5"";"""";""true"""
"SALE-20260723-L-MI-034-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-034"";""MI-034-STANDARD"";""Cold Pressed Juice - Watermelon Lime"";""Standard"";""2"";""5.5"";""0"";""11"";""11"";"""";""true"""
"SALE-20260723-L-MI-034-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-034"";""MI-034-STANDARD"";""Cold Pressed Juice - Watermelon Lime"";""Standard"";""2"";""5.5"";""0"";""11"";""11"";"""";""true"""
"SALE-20260723-L-MI-035-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-035"";""MI-035-STANDARD"";""Cold Pressed Juice - Classic OJ"";""Standard"";""6"";""5.5"";""0"";""33"";""33"";"""";""true"""
"SALE-20260723-L-MI-035-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-035"";""MI-035-STANDARD"";""Cold Pressed Juice - Classic OJ"";""Standard"";""2"";""5.5"";""0"";""11"";""11"";"""";""true"""
"SALE-20260723-L-MI-035-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-035"";""MI-035-STANDARD"";""Cold Pressed Juice - Classic OJ"";""Standard"";""3"";""5.5"";""0"";""16.5"";""16.5"";"""";""true"""
"SALE-20260723-L-MI-036-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-036"";""MI-036-STANDARD"";""Cold Pressed Juice - Pineapple Mint"";""Standard"";""6"";""5.5"";""0"";""33"";""33"";"""";""true"""
"SALE-20260723-L-MI-036-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-036"";""MI-036-STANDARD"";""Cold Pressed Juice - Pineapple Mint"";""Standard"";""3"";""5.5"";""0"";""16.5"";""16.5"";"""";""true"""
"SALE-20260723-L-MI-036-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-036"";""MI-036-STANDARD"";""Cold Pressed Juice - Pineapple Mint"";""Standard"";""3"";""5.5"";""0"";""16.5"";""16.5"";"""";""true"""
"SALE-20260723-L-MI-037-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-037"";""MI-037-STANDARD"";""Dash Sparkling Water - Lime"";""Standard"";""6"";""4"";""0"";""24"";""24"";"""";""true"""
"SALE-20260723-L-MI-037-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-037"";""MI-037-STANDARD"";""Dash Sparkling Water - Lime"";""Standard"";""2"";""4"";""0"";""8"";""8"";"""";""true"""
"SALE-20260723-L-MI-037-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-037"";""MI-037-STANDARD"";""Dash Sparkling Water - Lime"";""Standard"";""3"";""4"";""0"";""12"";""12"";"""";""true"""
"SALE-20260723-L-MI-038-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-038"";""MI-038-STANDARD"";""Dash Sparkling Water - Raspberry"";""Standard"";""6"";""4"";""0"";""24"";""24"";"""";""true"""
"SALE-20260723-L-MI-038-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-038"";""MI-038-STANDARD"";""Dash Sparkling Water - Raspberry"";""Standard"";""3"";""4"";""0"";""12"";""12"";"""";""true"""
"SALE-20260723-L-MI-038-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-038"";""MI-038-STANDARD"";""Dash Sparkling Water - Raspberry"";""Standard"";""3"";""4"";""0"";""12"";""12"";"""";""true"""
"SALE-20260723-L-MI-039-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-039"";""MI-039-STANDARD"";""Dash Sparkling Water - Peach"";""Standard"";""6"";""4"";""0"";""24"";""24"";"""";""true"""
"SALE-20260723-L-MI-039-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-039"";""MI-039-STANDARD"";""Dash Sparkling Water - Peach"";""Standard"";""2"";""4"";""0"";""8"";""8"";"""";""true"""
"SALE-20260723-L-MI-039-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-039"";""MI-039-STANDARD"";""Dash Sparkling Water - Peach"";""Standard"";""3"";""4"";""0"";""12"";""12"";"""";""true"""
"SALE-20260723-L-MI-040-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-040"";""MI-040-STANDARD"";""Kombucha - Ginger Lemon"";""Standard"";""5"";""5.5"";""0"";""27.5"";""27.5"";"""";""true"""
"SALE-20260723-L-MI-040-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-040"";""MI-040-STANDARD"";""Kombucha - Ginger Lemon"";""Standard"";""2"";""5.5"";""0"";""11"";""11"";"""";""true"""
"SALE-20260723-L-MI-040-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-040"";""MI-040-STANDARD"";""Kombucha - Ginger Lemon"";""Standard"";""3"";""5.5"";""0"";""16.5"";""16.5"";"""";""true"""
"SALE-20260723-L-MI-041-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-041"";""MI-041-STANDARD"";""Kombucha - Lemon Lime Mint"";""Standard"";""6"";""5.5"";""0"";""33"";""33"";"""";""true"""
"SALE-20260723-L-MI-041-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-041"";""MI-041-STANDARD"";""Kombucha - Lemon Lime Mint"";""Standard"";""3"";""5.5"";""0"";""16.5"";""16.5"";"""";""true"""
"SALE-20260723-L-MI-041-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-041"";""MI-041-STANDARD"";""Kombucha - Lemon Lime Mint"";""Standard"";""3"";""5.5"";""0"";""16.5"";""16.5"";"""";""true"""
"SALE-20260723-L-MI-042-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-042"";""MI-042-STANDARD"";""Kombucha - Peach"";""Standard"";""7"";""5.5"";""0"";""38.5"";""38.5"";"""";""true"""
"SALE-20260723-L-MI-042-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-042"";""MI-042-STANDARD"";""Kombucha - Peach"";""Standard"";""3"";""5.5"";""0"";""16.5"";""16.5"";"""";""true"""
"SALE-20260723-L-MI-042-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-042"";""MI-042-STANDARD"";""Kombucha - Peach"";""Standard"";""3"";""5.5"";""0"";""16.5"";""16.5"";"""";""true"""
"SALE-20260723-L-MI-043-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-043"";""MI-043-STANDARD"";""Kombucha - Raspberry Lemonade"";""Standard"";""6"";""5.5"";""0"";""33"";""33"";"""";""true"""
"SALE-20260723-L-MI-043-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-043"";""MI-043-STANDARD"";""Kombucha - Raspberry Lemonade"";""Standard"";""2"";""5.5"";""0"";""11"";""11"";"""";""true"""
"SALE-20260723-L-MI-043-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-043"";""MI-043-STANDARD"";""Kombucha - Raspberry Lemonade"";""Standard"";""3"";""5.5"";""0"";""16.5"";""16.5"";"""";""true"""
"SALE-20260723-L-MI-044-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-044"";""MI-044-STANDARD"";""Sodaly - Passionfruit"";""Standard"";""6"";""4.9"";""0"";""29.4"";""29.4"";"""";""true"""
"SALE-20260723-L-MI-044-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-044"";""MI-044-STANDARD"";""Sodaly - Passionfruit"";""Standard"";""3"";""4.9"";""0"";""14.7"";""14.7"";"""";""true"""
"SALE-20260723-L-MI-044-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-044"";""MI-044-STANDARD"";""Sodaly - Passionfruit"";""Standard"";""3"";""4.9"";""0"";""14.7"";""14.7"";"""";""true"""
"SALE-20260723-L-MI-045-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-045"";""MI-045-STANDARD"";""Sodaly - Guava"";""Standard"";""7"";""4.9"";""0"";""34.3"";""34.3"";"""";""true"""
"SALE-20260723-L-MI-045-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-045"";""MI-045-STANDARD"";""Sodaly - Guava"";""Standard"";""3"";""4.9"";""0"";""14.7"";""14.7"";"""";""true"""
"SALE-20260723-L-MI-045-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-045"";""MI-045-STANDARD"";""Sodaly - Guava"";""Standard"";""4"";""4.9"";""0"";""19.6"";""19.6"";"""";""true"""
"SALE-20260723-L-MI-046-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-046"";""MI-046-STANDARD"";""Sodaly - Raspberry"";""Standard"";""6"";""4.9"";""0"";""29.4"";""29.4"";"""";""true"""
"SALE-20260723-L-MI-046-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-046"";""MI-046-STANDARD"";""Sodaly - Raspberry"";""Standard"";""2"";""4.9"";""0"";""9.8"";""9.8"";"""";""true"""
"SALE-20260723-L-MI-046-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-046"";""MI-046-STANDARD"";""Sodaly - Raspberry"";""Standard"";""3"";""4.9"";""0"";""14.7"";""14.7"";"""";""true"""
"SALE-20260723-L-MI-047-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-047"";""MI-047-STANDARD"";""Sparkling Water"";""Standard"";""10"";""3.5"";""0"";""35"";""35"";"""";""true"""
"SALE-20260723-L-MI-047-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-047"";""MI-047-STANDARD"";""Sparkling Water"";""Standard"";""4"";""3.5"";""0"";""14"";""14"";"""";""true"""
"SALE-20260723-L-MI-047-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-047"";""MI-047-STANDARD"";""Sparkling Water"";""Standard"";""5"";""3.5"";""0"";""17.5"";""17.5"";"""";""true"""
"SALE-20260723-L-MI-048-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-048"";""MI-048-STANDARD"";""Specialty Soda - Gingerella"";""Standard"";""6"";""4.9"";""0"";""29.4"";""29.4"";"""";""true"""
"SALE-20260723-L-MI-048-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-048"";""MI-048-STANDARD"";""Specialty Soda - Gingerella"";""Standard"";""2"";""4.9"";""0"";""9.8"";""9.8"";"""";""true"""
"SALE-20260723-L-MI-048-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-048"";""MI-048-STANDARD"";""Specialty Soda - Gingerella"";""Standard"";""3"";""4.9"";""0"";""14.7"";""14.7"";"""";""true"""
"SALE-20260723-L-MI-049-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-049"";""MI-049-STANDARD"";""Specialty Soda - Karma Cola"";""Standard"";""6"";""4.9"";""0"";""29.4"";""29.4"";"""";""true"""
"SALE-20260723-L-MI-049-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-049"";""MI-049-STANDARD"";""Specialty Soda - Karma Cola"";""Standard"";""3"";""4.9"";""0"";""14.7"";""14.7"";"""";""true"""
"SALE-20260723-L-MI-049-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-049"";""MI-049-STANDARD"";""Specialty Soda - Karma Cola"";""Standard"";""3"";""4.9"";""0"";""14.7"";""14.7"";"""";""true"""
"SALE-20260723-L-MI-050-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-050"";""MI-050-STANDARD"";""Specialty Soda - Lemmy"";""Standard"";""5"";""4.9"";""0"";""24.5"";""24.5"";"""";""true"""
"SALE-20260723-L-MI-050-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-050"";""MI-050-STANDARD"";""Specialty Soda - Lemmy"";""Standard"";""2"";""4.9"";""0"";""9.8"";""9.8"";"""";""true"""
"SALE-20260723-L-MI-050-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-050"";""MI-050-STANDARD"";""Specialty Soda - Lemmy"";""Standard"";""3"";""4.9"";""0"";""14.7"";""14.7"";"""";""true"""
"SALE-20260723-L-MI-051-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-051"";""MI-051-STANDARD"";""Still Water"";""Standard"";""12"";""3"";""0"";""36"";""36"";"""";""true"""
"SALE-20260723-L-MI-051-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-051"";""MI-051-STANDARD"";""Still Water"";""Standard"";""5"";""3"";""0"";""15"";""15"";"""";""true"""
"SALE-20260723-L-MI-051-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-051"";""MI-051-STANDARD"";""Still Water"";""Standard"";""6"";""3"";""0"";""18"";""18"";"""";""true"""
"SALE-20260723-L-MI-052-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-052"";""MI-052-STANDARD"";""Yuzu Ginger Cha"";""Standard"";""5"";""4.5"";""0"";""22.5"";""22.5"";"""";""true"""
"SALE-20260723-L-MI-052-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-052"";""MI-052-STANDARD"";""Yuzu Ginger Cha"";""Standard"";""2"";""4.5"";""0"";""9"";""9"";"""";""true"""
"SALE-20260723-L-MI-052-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-052"";""MI-052-STANDARD"";""Yuzu Ginger Cha"";""Standard"";""3"";""4.5"";""0"";""13.5"";""13.5"";"""";""true"""
"SALE-20260723-L-MI-053-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-053"";""MI-053-STANDARD"";""Avocado"";""Standard"";""1"";""2"";""0"";""2"";""2"";"""";""true"""
"SALE-20260723-L-MI-053-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-053"";""MI-053-STANDARD"";""Avocado"";""Standard"";""0"";""2"";""0"";""0"";""0"";"""";""true"""
"SALE-20260723-L-MI-053-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-053"";""MI-053-STANDARD"";""Avocado"";""Standard"";""1"";""2"";""0"";""2"";""2"";"""";""true"""
"SALE-20260723-L-MI-054-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-054"";""MI-054-STANDARD"";""63 deg egg"";""Standard"";""1"";""2.5"";""0"";""2.5"";""2.5"";"""";""true"""
"SALE-20260723-L-MI-054-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-054"";""MI-054-STANDARD"";""63 deg egg"";""Standard"";""0"";""2.5"";""0"";""0"";""0"";"""";""true"""
"SALE-20260723-L-MI-054-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-054"";""MI-054-STANDARD"";""63 deg egg"";""Standard"";""1"";""2.5"";""0"";""2.5"";""2.5"";"""";""true"""
"SALE-20260723-L-MI-055-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-055"";""MI-055-STANDARD"";""Extra Salad"";""Standard"";""1"";""2"";""0"";""2"";""2"";"""";""true"""
"SALE-20260723-L-MI-055-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-055"";""MI-055-STANDARD"";""Extra Salad"";""Standard"";""0"";""2"";""0"";""0"";""0"";"""";""true"""
"SALE-20260723-L-MI-055-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-055"";""MI-055-STANDARD"";""Extra Salad"";""Standard"";""1"";""2"";""0"";""2"";""2"";"""";""true"""
"SALE-20260723-L-MI-056-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-056"";""MI-056-STANDARD"";""Standard topping (kimchi"; corn; edamame; nori;" etc.)"";""Standard"";""1"";""0.5"";""0"";""0.5"";""0.5"";"""";""true"""
"SALE-20260723-L-MI-056-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-056"";""MI-056-STANDARD"";""Standard topping (kimchi"; corn; edamame; nori;" etc.)"";""Standard"";""0"";""0.5"";""0"";""0"";""0"";"""";""true"""
"SALE-20260723-L-MI-056-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-056"";""MI-056-STANDARD"";""Standard topping (kimchi"; corn; edamame; nori;" etc.)"";""Standard"";""0"";""0.5"";""0"";""0"";""0"";"""";""true"""
"SALE-20260723-L-MI-057-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-057"";""MI-057-STANDARD"";""Extra Sauce (any)"";""Standard"";""1"";""1.5"";""0"";""1.5"";""1.5"";"""";""true"""
"SALE-20260723-L-MI-057-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-057"";""MI-057-STANDARD"";""Extra Sauce (any)"";""Standard"";""0"";""1.5"";""0"";""0"";""0"";"""";""true"""
"SALE-20260723-L-MI-057-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-057"";""MI-057-STANDARD"";""Extra Sauce (any)"";""Standard"";""0"";""1.5"";""0"";""0"";""0"";"""";""true"""
"SALE-20260723-L-MI-058-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-058"";""MI-058-STANDARD"";""Extra Sous-vide / Seared Chicken"";""Standard"";""1"";""4"";""0"";""4"";""4"";"""";""true"""
"SALE-20260723-L-MI-058-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-058"";""MI-058-STANDARD"";""Extra Sous-vide / Seared Chicken"";""Standard"";""1"";""4"";""0"";""4"";""4"";"""";""true"""
"SALE-20260723-L-MI-058-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-058"";""MI-058-STANDARD"";""Extra Sous-vide / Seared Chicken"";""Standard"";""1"";""4"";""0"";""4"";""4"";"""";""true"""
"SALE-20260723-L-MI-059-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-059"";""MI-059-STANDARD"";""Extra Pan Seared Tofu"";""Standard"";""1"";""4"";""0"";""4"";""4"";"""";""true"""
"SALE-20260723-L-MI-059-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-059"";""MI-059-STANDARD"";""Extra Pan Seared Tofu"";""Standard"";""1"";""4"";""0"";""4"";""4"";"""";""true"""
"SALE-20260723-L-MI-059-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-059"";""MI-059-STANDARD"";""Extra Pan Seared Tofu"";""Standard"";""1"";""4"";""0"";""4"";""4"";"""";""true"""
"SALE-20260723-L-MI-060-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-060"";""MI-060-STANDARD"";""Extra Eggplant"";""Standard"";""1"";""4"";""0"";""4"";""4"";"""";""true"""
"SALE-20260723-L-MI-060-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-060"";""MI-060-STANDARD"";""Extra Eggplant"";""Standard"";""1"";""4"";""0"";""4"";""4"";"""";""true"""
"SALE-20260723-L-MI-060-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-060"";""MI-060-STANDARD"";""Extra Eggplant"";""Standard"";""1"";""4"";""0"";""4"";""4"";"""";""true"""
"SALE-20260723-L-MI-061-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-061"";""MI-061-STANDARD"";""Extra Falafels"";""Standard"";""2"";""5"";""0"";""10"";""10"";"""";""true"""
"SALE-20260723-L-MI-061-STANDARD-2;""REST001"";""2026-07-23"";""Lunch"";""Takeaway"";""MI-061"";""MI-061-STANDARD"";""Extra Falafels"";""Standard"";""1"";""5"";""0"";""5"";""5"";"""";""true"""
"SALE-20260723-L-MI-061-STANDARD-3;""REST001"";""2026-07-23"";""Lunch"";""Delivery"";""MI-061"";""MI-061-STANDARD"";""Extra Falafels"";""Standard"";""1"";""5"";""0"";""5"";""5"";"""";""true"""
"SALE-20260723-L-MI-062-STANDARD-1;""REST001"";""2026-07-23"";""Lunch"";""Dine-in"";""MI-062"";""MI-062-STANDARD"";""Extra Karaage Chicken"";""Standard"";""1"";""5"";""0"";""5"";""5"";"""";""true"""
