"_id";"menu_1";"menu_1_amount";"menu_2";"menu_2_amount";"menu_3";"menu_3_amount";"menu_4";"menu_4_amount";"menu_5";"menu_5_amount";"menu_6";"menu_6_amount";"menu_7";"menu_7_amount";"menu_8";"menu_8_amount";"menu_9";"menu_9_amount";"menu_10";"menu_10_amount";"menu_11";"menu_11_amount";"menu_12";"menu_12_amount";"menu_13";"menu_13_amount";"menu_14";"menu_14_amount";"menu_15";"menu_15_amount"
"MLI-09174";"Chicken Teriyaki Bowl";"16";"Sashimi Poke Bowl";"12";"Wagyu Beef Bowl";"19";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"20";"Tofu Bowl";"8";"Salmon Aburi Bowl";"14";"Miso soup";"11";"Bone Broth soup";"8";"Coconut water";"12";"Sparkling water";"8";"Yuzu tea";"8";"Specialty Soda";"10";"Hot Chocolate";"14";"Still waterr";"13"
"MLI-09175";"Chicken Teriyaki Bowl";"16";"Sashimi Poke Bowl";"12";"Wagyu Beef Bowl";"19";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"20";"Tofu Bowl";"8";"Salmon Aburi Bowl";"14";"Miso soup";"11";"Bone Broth soup";"8";"Coconut water";"12";"Sparkling water";"8";"Yuzu tea";"8";"Specialty Soda";"10";"Hot Chocolate";"14";"Still waterr";"13"
"MLI-09176";"Chicken Teriyaki Bowl";"16";"Sashimi Poke Bowl";"12";"Wagyu Beef Bowl";"19";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"20";"Tofu Bowl";"8";"Salmon Aburi Bowl";"14";"Miso soup";"11";"Bone Broth soup";"8";"Coconut water";"12";"Sparkling water";"8";"Yuzu tea";"8";"Specialty Soda";"10";"Hot Chocolate";"14";"Still waterr";"13"
"MLI-09177";"Chicken Teriyaki Bowl";"16";"Sashimi Poke Bowl";"12";"Wagyu Beef Bowl";"19";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"20";"Tofu Bowl";"8";"Salmon Aburi Bowl";"14";"Miso soup";"11";"Bone Broth soup";"8";"Coconut water";"12";"Sparkling water";"8";"Yuzu tea";"8";"Specialty Soda";"10";"Hot Chocolate";"14";"Still waterr";"13"
"MLI-09178";"Chicken Teriyaki Bowl";"16";"Sashimi Poke Bowl";"12";"Wagyu Beef Bowl";"19";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"20";"Tofu Bowl";"8";"Salmon Aburi Bowl";"14";"Miso soup";"11";"Bone Broth soup";"8";"Coconut water";"12";"Sparkling water";"8";"Yuzu tea";"8";"Specialty Soda";"10";"Hot Chocolate";"14";"Still waterr";"13"
"MLI-09179";"Chicken Teriyaki Bowl";"16";"Sashimi Poke Bowl";"12";"Wagyu Beef Bowl";"19";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"20";"Tofu Bowl";"8";"Salmon Aburi Bowl";"14";"Miso soup";"11";"Bone Broth soup";"8";"Coconut water";"12";"Sparkling water";"8";"Yuzu tea";"8";"Specialty Soda";"10";"Hot Chocolate";"14";"Still waterr";"13"
"MLI-09180";"Chicken Teriyaki Bowl";"16";"Sashimi Poke Bowl";"12";"Wagyu Beef Bowl";"19";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"20";"Tofu Bowl";"8";"Salmon Aburi Bowl";"14";"Miso soup";"11";"Bone Broth soup";"8";"Coconut water";"12";"Sparkling water";"8";"Yuzu tea";"8";"Specialty Soda";"10";"Hot Chocolate";"14";"Still waterr";"13"
"MLI-09181";"Chicken Teriyaki Bowl";"22";"Sashimi Poke Bowl";"10";"Wagyu Beef Bowl";"18";"Miso Falafel Bowl";"15";"Karaage Chicken Bowl";"18";"Tofu Bowl";"5";"Salmon Aburi Bowl";"14";"Miso soup";"2";"Bone Broth soup";"7";"Coconut water";"8";"Sparkling water";"6";"Yuzu tea";"7";"Specialty Soda";"7";"Hot Chocolate";"9";"Still waterr";"4"
"MLI-09182";"Chicken Teriyaki Bowl";"22";"Sashimi Poke Bowl";"10";"Wagyu Beef Bowl";"18";"Miso Falafel Bowl";"15";"Karaage Chicken Bowl";"18";"Tofu Bowl";"5";"Salmon Aburi Bowl";"14";"Miso soup";"2";"Bone Broth soup";"7";"Coconut water";"8";"Sparkling water";"6";"Yuzu tea";"7";"Specialty Soda";"7";"Hot Chocolate";"9";"Still waterr";"4"
"MLI-09183";"Chicken Teriyaki Bowl";"22";"Sashimi Poke Bowl";"10";"Wagyu Beef Bowl";"18";"Miso Falafel Bowl";"15";"Karaage Chicken Bowl";"18";"Tofu Bowl";"5";"Salmon Aburi Bowl";"14";"Miso soup";"2";"Bone Broth soup";"7";"Coconut water";"8";"Sparkling water";"6";"Yuzu tea";"7";"Specialty Soda";"7";"Hot Chocolate";"9";"Still waterr";"4"
"MLI-09184";"Chicken Teriyaki Bowl";"22";"Sashimi Poke Bowl";"10";"Wagyu Beef Bowl";"18";"Miso Falafel Bowl";"15";"Karaage Chicken Bowl";"18";"Tofu Bowl";"5";"Salmon Aburi Bowl";"14";"Miso soup";"2";"Bone Broth soup";"7";"Coconut water";"8";"Sparkling water";"6";"Yuzu tea";"7";"Specialty Soda";"7";"Hot Chocolate";"9";"Still waterr";"4"
"MLI-09185";"Chicken Teriyaki Bowl";"22";"Sashimi Poke Bowl";"10";"Wagyu Beef Bowl";"18";"Miso Falafel Bowl";"15";"Karaage Chicken Bowl";"18";"Tofu Bowl";"5";"Salmon Aburi Bowl";"14";"Miso soup";"2";"Bone Broth soup";"7";"Coconut water";"8";"Sparkling water";"6";"Yuzu tea";"7";"Specialty Soda";"7";"Hot Chocolate";"9";"Still waterr";"4"
"MLI-09186";"Chicken Teriyaki Bowl";"22";"Sashimi Poke Bowl";"10";"Wagyu Beef Bowl";"18";"Miso Falafel Bowl";"15";"Karaage Chicken Bowl";"18";"Tofu Bowl";"5";"Salmon Aburi Bowl";"14";"Miso soup";"2";"Bone Broth soup";"7";"Coconut water";"8";"Sparkling water";"6";"Yuzu tea";"7";"Specialty Soda";"7";"Hot Chocolate";"9";"Still waterr";"4"
"MLI-09187";"Chicken Teriyaki Bowl";"22";"Sashimi Poke Bowl";"10";"Wagyu Beef Bowl";"18";"Miso Falafel Bowl";"15";"Karaage Chicken Bowl";"18";"Tofu Bowl";"5";"Salmon Aburi Bowl";"14";"Miso soup";"2";"Bone Broth soup";"7";"Coconut water";"8";"Sparkling water";"6";"Yuzu tea";"7";"Specialty Soda";"7";"Hot Chocolate";"9";"Still waterr";"4"
"MLI-09188";"Chicken Teriyaki Bowl";"22";"Sashimi Poke Bowl";"10";"Wagyu Beef Bowl";"18";"Miso Falafel Bowl";"15";"Karaage Chicken Bowl";"18";"Tofu Bowl";"5";"Salmon Aburi Bowl";"14";"Miso soup";"2";"Bone Broth soup";"7";"Coconut water";"8";"Sparkling water";"6";"Yuzu tea";"7";"Specialty Soda";"7";"Hot Chocolate";"9";"Still waterr";"4"
"MLI-09189";"Chicken Teriyaki Bowl";"22";"Sashimi Poke Bowl";"10";"Wagyu Beef Bowl";"18";"Miso Falafel Bowl";"15";"Karaage Chicken Bowl";"18";"Tofu Bowl";"5";"Salmon Aburi Bowl";"14";"Miso soup";"2";"Bone Broth soup";"7";"Coconut water";"8";"Sparkling water";"6";"Yuzu tea";"7";"Specialty Soda";"7";"Hot Chocolate";"9";"Still waterr";"4"
"MLI-09190";"Chicken Teriyaki Bowl";"22";"Sashimi Poke Bowl";"10";"Wagyu Beef Bowl";"18";"Miso Falafel Bowl";"15";"Karaage Chicken Bowl";"18";"Tofu Bowl";"5";"Salmon Aburi Bowl";"14";"Miso soup";"2";"Bone Broth soup";"7";"Coconut water";"8";"Sparkling water";"6";"Yuzu tea";"7";"Specialty Soda";"7";"Hot Chocolate";"9";"Still waterr";"4"
"MLI-09191";"Chicken Teriyaki Bowl";"28";"Sashimi Poke Bowl";"16";"Wagyu Beef Bowl";"20";"Miso Falafel Bowl";"15";"Karaage Chicken Bowl";"16";"Tofu Bowl";"13";"Salmon Aburi Bowl";"13";"Miso soup";"3";"Bone Broth soup";"7";"Coconut water";"13";"Sparkling water";"12";"Yuzu tea";"4";"Specialty Soda";"16";"Hot Chocolate";"9";"Still waterr";"6"
"MLI-09192";"Chicken Teriyaki Bowl";"28";"Sashimi Poke Bowl";"16";"Wagyu Beef Bowl";"20";"Miso Falafel Bowl";"15";"Karaage Chicken Bowl";"16";"Tofu Bowl";"13";"Salmon Aburi Bowl";"13";"Miso soup";"3";"Bone Broth soup";"7";"Coconut water";"13";"Sparkling water";"12";"Yuzu tea";"4";"Specialty Soda";"16";"Hot Chocolate";"9";"Still waterr";"6"
"MLI-09193";"Chicken Teriyaki Bowl";"28";"Sashimi Poke Bowl";"16";"Wagyu Beef Bowl";"20";"Miso Falafel Bowl";"15";"Karaage Chicken Bowl";"16";"Tofu Bowl";"13";"Salmon Aburi Bowl";"13";"Miso soup";"3";"Bone Broth soup";"7";"Coconut water";"13";"Sparkling water";"12";"Yuzu tea";"4";"Specialty Soda";"16";"Hot Chocolate";"9";"Still waterr";"6"
"MLI-09194";"Chicken Teriyaki Bowl";"28";"Sashimi Poke Bowl";"16";"Wagyu Beef Bowl";"20";"Miso Falafel Bowl";"15";"Karaage Chicken Bowl";"16";"Tofu Bowl";"13";"Salmon Aburi Bowl";"13";"Miso soup";"3";"Bone Broth soup";"7";"Coconut water";"13";"Sparkling water";"12";"Yuzu tea";"4";"Specialty Soda";"16";"Hot Chocolate";"9";"Still waterr";"6"
"MLI-09195";"Chicken Teriyaki Bowl";"28";"Sashimi Poke Bowl";"16";"Wagyu Beef Bowl";"20";"Miso Falafel Bowl";"15";"Karaage Chicken Bowl";"16";"Tofu Bowl";"13";"Salmon Aburi Bowl";"13";"Miso soup";"3";"Bone Broth soup";"7";"Coconut water";"13";"Sparkling water";"12";"Yuzu tea";"4";"Specialty Soda";"16";"Hot Chocolate";"9";"Still waterr";"6"
"MLI-09196";"Chicken Teriyaki Bowl";"28";"Sashimi Poke Bowl";"16";"Wagyu Beef Bowl";"20";"Miso Falafel Bowl";"15";"Karaage Chicken Bowl";"16";"Tofu Bowl";"13";"Salmon Aburi Bowl";"13";"Miso soup";"3";"Bone Broth soup";"7";"Coconut water";"13";"Sparkling water";"12";"Yuzu tea";"4";"Specialty Soda";"16";"Hot Chocolate";"9";"Still waterr";"6"
"MLI-09197";"Chicken Teriyaki Bowl";"28";"Sashimi Poke Bowl";"16";"Wagyu Beef Bowl";"20";"Miso Falafel Bowl";"15";"Karaage Chicken Bowl";"16";"Tofu Bowl";"13";"Salmon Aburi Bowl";"13";"Miso soup";"3";"Bone Broth soup";"7";"Coconut water";"13";"Sparkling water";"12";"Yuzu tea";"4";"Specialty Soda";"16";"Hot Chocolate";"9";"Still waterr";"6"
"MLI-09198";"Chicken Teriyaki Bowl";"28";"Sashimi Poke Bowl";"16";"Wagyu Beef Bowl";"20";"Miso Falafel Bowl";"15";"Karaage Chicken Bowl";"16";"Tofu Bowl";"13";"Salmon Aburi Bowl";"13";"Miso soup";"3";"Bone Broth soup";"7";"Coconut water";"13";"Sparkling water";"12";"Yuzu tea";"4";"Specialty Soda";"16";"Hot Chocolate";"9";"Still waterr";"6"
"MLI-09199";"Chicken Teriyaki Bowl";"28";"Sashimi Poke Bowl";"16";"Wagyu Beef Bowl";"20";"Miso Falafel Bowl";"15";"Karaage Chicken Bowl";"16";"Tofu Bowl";"13";"Salmon Aburi Bowl";"13";"Miso soup";"3";"Bone Broth soup";"7";"Coconut water";"13";"Sparkling water";"12";"Yuzu tea";"4";"Specialty Soda";"16";"Hot Chocolate";"9";"Still waterr";"6"
"MLI-09200";"Chicken Teriyaki Bowl";"28";"Sashimi Poke Bowl";"16";"Wagyu Beef Bowl";"20";"Miso Falafel Bowl";"15";"Karaage Chicken Bowl";"16";"Tofu Bowl";"13";"Salmon Aburi Bowl";"13";"Miso soup";"3";"Bone Broth soup";"7";"Coconut water";"13";"Sparkling water";"12";"Yuzu tea";"4";"Specialty Soda";"16";"Hot Chocolate";"9";"Still waterr";"6"
"MLI-09201";"Chicken Teriyaki Bowl";"34";"Sashimi Poke Bowl";"21";"Wagyu Beef Bowl";"34";"Miso Falafel Bowl";"23";"Karaage Chicken Bowl";"26";"Tofu Bowl";"22";"Salmon Aburi Bowl";"31";"Miso soup";"9";"Bone Broth soup";"8";"Coconut water";"12";"Sparkling water";"13";"Yuzu tea";"11";"Specialty Soda";"18";"Hot Chocolate";"11";"Still waterr";"9"
"MLI-09202";"Chicken Teriyaki Bowl";"34";"Sashimi Poke Bowl";"21";"Wagyu Beef Bowl";"34";"Miso Falafel Bowl";"23";"Karaage Chicken Bowl";"26";"Tofu Bowl";"22";"Salmon Aburi Bowl";"31";"Miso soup";"9";"Bone Broth soup";"8";"Coconut water";"12";"Sparkling water";"13";"Yuzu tea";"11";"Specialty Soda";"18";"Hot Chocolate";"11";"Still waterr";"9"
"MLI-09203";"Chicken Teriyaki Bowl";"34";"Sashimi Poke Bowl";"21";"Wagyu Beef Bowl";"34";"Miso Falafel Bowl";"23";"Karaage Chicken Bowl";"26";"Tofu Bowl";"22";"Salmon Aburi Bowl";"31";"Miso soup";"9";"Bone Broth soup";"8";"Coconut water";"12";"Sparkling water";"13";"Yuzu tea";"11";"Specialty Soda";"18";"Hot Chocolate";"11";"Still waterr";"9"
"MLI-09204";"Chicken Teriyaki Bowl";"34";"Sashimi Poke Bowl";"21";"Wagyu Beef Bowl";"34";"Miso Falafel Bowl";"23";"Karaage Chicken Bowl";"26";"Tofu Bowl";"22";"Salmon Aburi Bowl";"31";"Miso soup";"9";"Bone Broth soup";"8";"Coconut water";"12";"Sparkling water";"13";"Yuzu tea";"11";"Specialty Soda";"18";"Hot Chocolate";"11";"Still waterr";"9"
"MLI-09205";"Chicken Teriyaki Bowl";"34";"Sashimi Poke Bowl";"21";"Wagyu Beef Bowl";"34";"Miso Falafel Bowl";"23";"Karaage Chicken Bowl";"26";"Tofu Bowl";"22";"Salmon Aburi Bowl";"31";"Miso soup";"9";"Bone Broth soup";"8";"Coconut water";"12";"Sparkling water";"13";"Yuzu tea";"11";"Specialty Soda";"18";"Hot Chocolate";"11";"Still waterr";"9"
"MLI-09206";"Chicken Teriyaki Bowl";"34";"Sashimi Poke Bowl";"21";"Wagyu Beef Bowl";"34";"Miso Falafel Bowl";"23";"Karaage Chicken Bowl";"26";"Tofu Bowl";"22";"Salmon Aburi Bowl";"31";"Miso soup";"9";"Bone Broth soup";"8";"Coconut water";"12";"Sparkling water";"13";"Yuzu tea";"11";"Specialty Soda";"18";"Hot Chocolate";"11";"Still waterr";"9"
"MLI-09207";"Chicken Teriyaki Bowl";"34";"Sashimi Poke Bowl";"21";"Wagyu Beef Bowl";"34";"Miso Falafel Bowl";"23";"Karaage Chicken Bowl";"26";"Tofu Bowl";"22";"Salmon Aburi Bowl";"31";"Miso soup";"9";"Bone Broth soup";"8";"Coconut water";"12";"Sparkling water";"13";"Yuzu tea";"11";"Specialty Soda";"18";"Hot Chocolate";"11";"Still waterr";"9"
"MLI-09208";"Chicken Teriyaki Bowl";"34";"Sashimi Poke Bowl";"21";"Wagyu Beef Bowl";"34";"Miso Falafel Bowl";"23";"Karaage Chicken Bowl";"26";"Tofu Bowl";"22";"Salmon Aburi Bowl";"31";"Miso soup";"9";"Bone Broth soup";"8";"Coconut water";"12";"Sparkling water";"13";"Yuzu tea";"11";"Specialty Soda";"18";"Hot Chocolate";"11";"Still waterr";"9"
"MLI-09209";"Chicken Teriyaki Bowl";"34";"Sashimi Poke Bowl";"21";"Wagyu Beef Bowl";"34";"Miso Falafel Bowl";"23";"Karaage Chicken Bowl";"26";"Tofu Bowl";"22";"Salmon Aburi Bowl";"31";"Miso soup";"9";"Bone Broth soup";"8";"Coconut water";"12";"Sparkling water";"13";"Yuzu tea";"11";"Specialty Soda";"18";"Hot Chocolate";"11";"Still waterr";"9"
"MLI-09210";"Chicken Teriyaki Bowl";"34";"Sashimi Poke Bowl";"21";"Wagyu Beef Bowl";"34";"Miso Falafel Bowl";"23";"Karaage Chicken Bowl";"26";"Tofu Bowl";"22";"Salmon Aburi Bowl";"31";"Miso soup";"9";"Bone Broth soup";"8";"Coconut water";"12";"Sparkling water";"13";"Yuzu tea";"11";"Specialty Soda";"18";"Hot Chocolate";"11";"Still waterr";"9"
"MLI-09211";"Chicken Teriyaki Bowl";"36";"Sashimi Poke Bowl";"31";"Wagyu Beef Bowl";"17";"Miso Falafel Bowl";"25";"Karaage Chicken Bowl";"29";"Tofu Bowl";"19";"Salmon Aburi Bowl";"32";"Miso soup";"29";"Bone Broth soup";"17";"Coconut water";"7";"Sparkling water";"11";"Yuzu tea";"16";"Specialty Soda";"14";"Hot Chocolate";"15";"Still waterr";"13"
"MLI-09212";"Chicken Teriyaki Bowl";"36";"Sashimi Poke Bowl";"31";"Wagyu Beef Bowl";"17";"Miso Falafel Bowl";"25";"Karaage Chicken Bowl";"29";"Tofu Bowl";"19";"Salmon Aburi Bowl";"32";"Miso soup";"29";"Bone Broth soup";"17";"Coconut water";"7";"Sparkling water";"11";"Yuzu tea";"16";"Specialty Soda";"14";"Hot Chocolate";"15";"Still waterr";"13"
"MLI-09213";"Chicken Teriyaki Bowl";"36";"Sashimi Poke Bowl";"31";"Wagyu Beef Bowl";"17";"Miso Falafel Bowl";"25";"Karaage Chicken Bowl";"29";"Tofu Bowl";"19";"Salmon Aburi Bowl";"32";"Miso soup";"29";"Bone Broth soup";"17";"Coconut water";"7";"Sparkling water";"11";"Yuzu tea";"16";"Specialty Soda";"14";"Hot Chocolate";"15";"Still waterr";"13"
"MLI-09214";"Chicken Teriyaki Bowl";"36";"Sashimi Poke Bowl";"31";"Wagyu Beef Bowl";"17";"Miso Falafel Bowl";"25";"Karaage Chicken Bowl";"29";"Tofu Bowl";"19";"Salmon Aburi Bowl";"32";"Miso soup";"29";"Bone Broth soup";"17";"Coconut water";"7";"Sparkling water";"11";"Yuzu tea";"16";"Specialty Soda";"14";"Hot Chocolate";"15";"Still waterr";"13"
"MLI-09215";"Chicken Teriyaki Bowl";"36";"Sashimi Poke Bowl";"31";"Wagyu Beef Bowl";"17";"Miso Falafel Bowl";"25";"Karaage Chicken Bowl";"29";"Tofu Bowl";"19";"Salmon Aburi Bowl";"32";"Miso soup";"29";"Bone Broth soup";"17";"Coconut water";"7";"Sparkling water";"11";"Yuzu tea";"16";"Specialty Soda";"14";"Hot Chocolate";"15";"Still waterr";"13"
"MLI-09216";"Chicken Teriyaki Bowl";"36";"Sashimi Poke Bowl";"31";"Wagyu Beef Bowl";"17";"Miso Falafel Bowl";"25";"Karaage Chicken Bowl";"29";"Tofu Bowl";"19";"Salmon Aburi Bowl";"32";"Miso soup";"29";"Bone Broth soup";"17";"Coconut water";"7";"Sparkling water";"11";"Yuzu tea";"16";"Specialty Soda";"14";"Hot Chocolate";"15";"Still waterr";"13"
"MLI-09217";"Chicken Teriyaki Bowl";"36";"Sashimi Poke Bowl";"31";"Wagyu Beef Bowl";"17";"Miso Falafel Bowl";"25";"Karaage Chicken Bowl";"29";"Tofu Bowl";"19";"Salmon Aburi Bowl";"32";"Miso soup";"29";"Bone Broth soup";"17";"Coconut water";"7";"Sparkling water";"11";"Yuzu tea";"16";"Specialty Soda";"14";"Hot Chocolate";"15";"Still waterr";"13"
"MLI-09218";"Chicken Teriyaki Bowl";"36";"Sashimi Poke Bowl";"31";"Wagyu Beef Bowl";"17";"Miso Falafel Bowl";"25";"Karaage Chicken Bowl";"29";"Tofu Bowl";"19";"Salmon Aburi Bowl";"32";"Miso soup";"29";"Bone Broth soup";"17";"Coconut water";"7";"Sparkling water";"11";"Yuzu tea";"16";"Specialty Soda";"14";"Hot Chocolate";"15";"Still waterr";"13"
"MLI-09219";"Chicken Teriyaki Bowl";"36";"Sashimi Poke Bowl";"31";"Wagyu Beef Bowl";"17";"Miso Falafel Bowl";"25";"Karaage Chicken Bowl";"29";"Tofu Bowl";"19";"Salmon Aburi Bowl";"32";"Miso soup";"29";"Bone Broth soup";"17";"Coconut water";"7";"Sparkling water";"11";"Yuzu tea";"16";"Specialty Soda";"14";"Hot Chocolate";"15";"Still waterr";"13"
"MLI-09220";"Chicken Teriyaki Bowl";"36";"Sashimi Poke Bowl";"31";"Wagyu Beef Bowl";"17";"Miso Falafel Bowl";"25";"Karaage Chicken Bowl";"29";"Tofu Bowl";"19";"Salmon Aburi Bowl";"32";"Miso soup";"29";"Bone Broth soup";"17";"Coconut water";"7";"Sparkling water";"11";"Yuzu tea";"16";"Specialty Soda";"14";"Hot Chocolate";"15";"Still waterr";"13"
"MLI-09221";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"31";"Wagyu Beef Bowl";"26";"Miso Falafel Bowl";"21";"Karaage Chicken Bowl";"28";"Tofu Bowl";"11";"Salmon Aburi Bowl";"21";"Miso soup";"14";"Bone Broth soup";"9";"Coconut water";"14";"Sparkling water";"10";"Yuzu tea";"19";"Specialty Soda";"13";"Hot Chocolate";"10";"Still waterr";"16"
"MLI-09222";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"31";"Wagyu Beef Bowl";"26";"Miso Falafel Bowl";"21";"Karaage Chicken Bowl";"28";"Tofu Bowl";"11";"Salmon Aburi Bowl";"21";"Miso soup";"14";"Bone Broth soup";"9";"Coconut water";"14";"Sparkling water";"10";"Yuzu tea";"19";"Specialty Soda";"13";"Hot Chocolate";"10";"Still waterr";"16"
"MLI-09223";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"31";"Wagyu Beef Bowl";"26";"Miso Falafel Bowl";"21";"Karaage Chicken Bowl";"28";"Tofu Bowl";"11";"Salmon Aburi Bowl";"21";"Miso soup";"14";"Bone Broth soup";"9";"Coconut water";"14";"Sparkling water";"10";"Yuzu tea";"19";"Specialty Soda";"13";"Hot Chocolate";"10";"Still waterr";"16"
"MLI-09224";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"31";"Wagyu Beef Bowl";"26";"Miso Falafel Bowl";"21";"Karaage Chicken Bowl";"28";"Tofu Bowl";"11";"Salmon Aburi Bowl";"21";"Miso soup";"14";"Bone Broth soup";"9";"Coconut water";"14";"Sparkling water";"10";"Yuzu tea";"19";"Specialty Soda";"13";"Hot Chocolate";"10";"Still waterr";"16"
"MLI-09225";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"31";"Wagyu Beef Bowl";"26";"Miso Falafel Bowl";"21";"Karaage Chicken Bowl";"28";"Tofu Bowl";"11";"Salmon Aburi Bowl";"21";"Miso soup";"14";"Bone Broth soup";"9";"Coconut water";"14";"Sparkling water";"10";"Yuzu tea";"19";"Specialty Soda";"13";"Hot Chocolate";"10";"Still waterr";"16"
"MLI-09226";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"31";"Wagyu Beef Bowl";"26";"Miso Falafel Bowl";"21";"Karaage Chicken Bowl";"28";"Tofu Bowl";"11";"Salmon Aburi Bowl";"21";"Miso soup";"14";"Bone Broth soup";"9";"Coconut water";"14";"Sparkling water";"10";"Yuzu tea";"19";"Specialty Soda";"13";"Hot Chocolate";"10";"Still waterr";"16"
"MLI-09227";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"31";"Wagyu Beef Bowl";"26";"Miso Falafel Bowl";"21";"Karaage Chicken Bowl";"28";"Tofu Bowl";"11";"Salmon Aburi Bowl";"21";"Miso soup";"14";"Bone Broth soup";"9";"Coconut water";"14";"Sparkling water";"10";"Yuzu tea";"19";"Specialty Soda";"13";"Hot Chocolate";"10";"Still waterr";"16"
"MLI-09228";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"31";"Wagyu Beef Bowl";"26";"Miso Falafel Bowl";"21";"Karaage Chicken Bowl";"28";"Tofu Bowl";"11";"Salmon Aburi Bowl";"21";"Miso soup";"14";"Bone Broth soup";"9";"Coconut water";"14";"Sparkling water";"10";"Yuzu tea";"19";"Specialty Soda";"13";"Hot Chocolate";"10";"Still waterr";"16"
"MLI-09229";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"31";"Wagyu Beef Bowl";"26";"Miso Falafel Bowl";"21";"Karaage Chicken Bowl";"28";"Tofu Bowl";"11";"Salmon Aburi Bowl";"21";"Miso soup";"14";"Bone Broth soup";"9";"Coconut water";"14";"Sparkling water";"10";"Yuzu tea";"19";"Specialty Soda";"13";"Hot Chocolate";"10";"Still waterr";"16"
"MLI-09230";"Chicken Teriyaki Bowl";"29";"Sashimi Poke Bowl";"31";"Wagyu Beef Bowl";"26";"Miso Falafel Bowl";"21";"Karaage Chicken Bowl";"28";"Tofu Bowl";"11";"Salmon Aburi Bowl";"21";"Miso soup";"14";"Bone Broth soup";"9";"Coconut water";"14";"Sparkling water";"10";"Yuzu tea";"19";"Specialty Soda";"13";"Hot Chocolate";"10";"Still waterr";"16"
"MLI-09231";"Chicken Teriyaki Bowl";"22";"Sashimi Poke Bowl";"9";"Wagyu Beef Bowl";"13";"Miso Falafel Bowl";"5";"Karaage Chicken Bowl";"20";"Tofu Bowl";"7";"Salmon Aburi Bowl";"15";"Miso soup";"12";"Bone Broth soup";"6";"Coconut water";"3";"Sparkling water";"11";"Yuzu tea";"15";"Specialty Soda";"6";"Hot Chocolate";"11";"Still waterr";"10"
"MLI-09232";"Chicken Teriyaki Bowl";"22";"Sashimi Poke Bowl";"9";"Wagyu Beef Bowl";"13";"Miso Falafel Bowl";"5";"Karaage Chicken Bowl";"20";"Tofu Bowl";"7";"Salmon Aburi Bowl";"15";"Miso soup";"12";"Bone Broth soup";"6";"Coconut water";"3";"Sparkling water";"11";"Yuzu tea";"15";"Specialty Soda";"6";"Hot Chocolate";"11";"Still waterr";"10"
"MLI-09233";"Chicken Teriyaki Bowl";"22";"Sashimi Poke Bowl";"9";"Wagyu Beef Bowl";"13";"Miso Falafel Bowl";"5";"Karaage Chicken Bowl";"20";"Tofu Bowl";"7";"Salmon Aburi Bowl";"15";"Miso soup";"12";"Bone Broth soup";"6";"Coconut water";"3";"Sparkling water";"11";"Yuzu tea";"15";"Specialty Soda";"6";"Hot Chocolate";"11";"Still waterr";"10"
"MLI-09234";"Chicken Teriyaki Bowl";"22";"Sashimi Poke Bowl";"9";"Wagyu Beef Bowl";"13";"Miso Falafel Bowl";"5";"Karaage Chicken Bowl";"20";"Tofu Bowl";"7";"Salmon Aburi Bowl";"15";"Miso soup";"12";"Bone Broth soup";"6";"Coconut water";"3";"Sparkling water";"11";"Yuzu tea";"15";"Specialty Soda";"6";"Hot Chocolate";"11";"Still waterr";"10"
"MLI-09235";"Chicken Teriyaki Bowl";"22";"Sashimi Poke Bowl";"9";"Wagyu Beef Bowl";"13";"Miso Falafel Bowl";"5";"Karaage Chicken Bowl";"20";"Tofu Bowl";"7";"Salmon Aburi Bowl";"15";"Miso soup";"12";"Bone Broth soup";"6";"Coconut water";"3";"Sparkling water";"11";"Yuzu tea";"15";"Specialty Soda";"6";"Hot Chocolate";"11";"Still waterr";"10"
"MLI-09236";"Chicken Teriyaki Bowl";"22";"Sashimi Poke Bowl";"9";"Wagyu Beef Bowl";"13";"Miso Falafel Bowl";"5";"Karaage Chicken Bowl";"20";"Tofu Bowl";"7";"Salmon Aburi Bowl";"15";"Miso soup";"12";"Bone Broth soup";"6";"Coconut water";"3";"Sparkling water";"11";"Yuzu tea";"15";"Specialty Soda";"6";"Hot Chocolate";"11";"Still waterr";"10"
